vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.9475,0.0,0.137,0.863,True,Solo Leisure,Economy Class,662,0
-0.2934,0.06,0.081,0.859,True,Business,Economy Class,280,0
-0.1857,0.026,0.072,0.901,True,Solo Leisure,Economy Class,700,0
0.784,0.092,0.0,0.908,False,Couple Leisure,Economy Class,415,0
-0.7311,0.028,0.133,0.839,True,Solo Leisure,Economy Class,316,1
-0.7964,0.075,0.145,0.781,True,Couple Leisure,Economy Class,397,0
0.015,0.064,0.062,0.874,True,Couple Leisure,Economy Class,163,1
0.9921,0.25,0.096,0.654,True,Family Leisure,Economy Class,995,1
-0.9776,0.0,0.179,0.821,True,Solo Leisure,Economy Class,725,0
-0.9702,0.027,0.165,0.807,True,Couple Leisure,Economy Class,827,0
-0.2142,0.082,0.076,0.841,True,Business,Business Class,1772,0
-0.8817,0.0,0.172,0.828,False,Solo Leisure,Economy Class,254,0
-0.8908,0.025,0.174,0.801,True,Solo Leisure,Economy Class,313,0
-0.5264,0.089,0.153,0.758,True,Solo Leisure,Economy Class,303,0
-0.6273,0.0,0.06,0.94,False,Solo Leisure,Premium Economy,519,0
-0.9859,0.053,0.135,0.812,True,Couple Leisure,Economy Class,2294,0
0.934,0.351,0.1,0.549,True,Business,Economy Class,201,1
-0.5095,0.077,0.177,0.746,True,Solo Leisure,Economy Class,196,0
-0.9018,0.045,0.242,0.713,True,Couple Leisure,Economy Class,350,0
0.2411,0.183,0.166,0.651,False,Solo Leisure,Economy Class,260,0
-0.2225,0.086,0.138,0.777,True,Family Leisure,Economy Class,294,0
0.3164,0.129,0.132,0.739,False,Couple Leisure,Economy Class,481,0
-0.824,0.02,0.06,0.92,True,Couple Leisure,Economy Class,1284,0
-0.5153,0.0,0.06,0.94,True,Solo Leisure,Economy Class,514,0
0.926,0.227,0.05,0.723,True,Family Leisure,Economy Class,304,1
0.9517,0.353,0.0,0.647,True,Solo Leisure,Economy Class,214,1
0.6724,0.071,0.035,0.894,True,Family Leisure,Economy Class,1098,0
0.2835,0.125,0.117,0.758,True,Family Leisure,Economy Class,631,0
-0.9446,0.051,0.198,0.751,True,Family Leisure,Economy Class,491,0
0.2937,0.102,0.1,0.798,True,Business,Economy Class,351,0
-0.7493,0.092,0.195,0.713,False,Family Leisure,Economy Class,255,0
0.7157,0.198,0.118,0.684,False,Solo Leisure,Economy Class,276,0
-0.8832,0.0,0.227,0.773,False,Couple Leisure,Economy Class,177,0
-0.9324,0.024,0.053,0.923,True,Family Leisure,Economy Class,2625,0
-0.8173,0.043,0.155,0.802,True,Solo Leisure,Economy Class,317,0
0.8057,0.131,0.046,0.823,True,Business,Economy Class,338,0
-0.8223,0.0,0.306,0.694,True,Business,Economy Class,175,0
-0.951,0.026,0.142,0.832,True,Family Leisure,Economy Class,632,0
0.618,0.105,0.068,0.827,True,Business,Economy Class,483,0
-0.4576,0.055,0.077,0.868,True,Solo Leisure,Economy Class,607,0
-0.7433,0.0,0.099,0.901,True,Solo Leisure,Economy Class,373,0
-0.9458,0.063,0.263,0.673,True,Solo Leisure,Economy Class,325,0
0.8705,0.25,0.103,0.647,True,Family Leisure,Economy Class,261,1
0.93,0.278,0.0,0.722,True,Family Leisure,Economy Class,247,1
0.6858,0.14,0.072,0.788,True,Couple Leisure,Economy Class,444,1
0.8819,0.085,0.081,0.834,True,Family Leisure,Economy Class,2580,0
-0.9528,0.048,0.133,0.819,True,Family Leisure,Economy Class,841,0
-0.9734,0.009,0.172,0.819,True,Couple Leisure,Economy Class,725,0
-0.8227,0.051,0.172,0.777,True,Solo Leisure,Economy Class,277,0
-0.9281,0.021,0.174,0.806,True,Solo Leisure,Economy Class,600,0
-0.1078,0.073,0.091,0.836,True,Solo Leisure,Economy Class,636,0
-0.96,0.056,0.149,0.795,False,Solo Leisure,Economy Class,1037,0
-0.9401,0.048,0.177,0.775,True,Solo Leisure,Economy Class,520,0
-0.9011,0.045,0.222,0.733,True,Family Leisure,Economy Class,391,0
-0.9237,0.052,0.11,0.839,True,Family Leisure,Economy Class,1263,0
0.5118,0.07,0.028,0.902,True,Business,Economy Class,518,0
0.5423,0.108,0.064,0.828,True,Solo Leisure,Economy Class,362,0
0.9869,0.168,0.065,0.767,True,Couple Leisure,Economy Class,1618,0
-0.9726,0.0,0.21,0.79,True,Couple Leisure,Economy Class,597,0
-0.5923,0.069,0.128,0.803,True,Solo Leisure,Economy Class,538,0
0.8093,0.112,0.056,0.832,True,Solo Leisure,Economy Class,631,1
-0.5139,0.053,0.113,0.834,True,Business,Economy Class,483,0
-0.8896,0.03,0.095,0.876,False,Couple Leisure,Economy Class,782,0
-0.9042,0.027,0.206,0.767,False,Business,Economy Class,251,0
0.9892,0.501,0.0,0.499,True,Solo Leisure,Business Class,274,1
0.9809,0.124,0.048,0.828,False,Solo Leisure,Economy Class,1462,0
0.9832,0.251,0.0,0.749,False,Couple Leisure,Business Class,607,1
-0.2023,0.021,0.047,0.932,True,Business,Economy Class,591,0
0.9605,0.43,0.0,0.57,True,Couple Leisure,Business Class,187,1
0.7506,0.12,0.0,0.88,True,Solo Leisure,Economy Class,385,1
0.0346,0.03,0.039,0.932,True,Family Leisure,Economy Class,445,0
0.7057,0.143,0.039,0.818,True,Solo Leisure,Economy Class,263,1
-0.7399,0.019,0.089,0.892,True,Couple Leisure,Economy Class,568,0
0.2636,0.115,0.09,0.795,True,Family Leisure,Economy Class,364,0
0.8126,0.124,0.026,0.851,False,Couple Leisure,Economy Class,412,1
-0.5737,0.108,0.148,0.744,False,Solo Leisure,Economy Class,575,0
0.9702,0.336,0.035,0.63,False,Couple Leisure,Business Class,286,1
0.8294,0.208,0.0,0.792,False,Couple Leisure,Business Class,237,1
-0.825,0.107,0.151,0.741,False,Couple Leisure,Economy Class,687,1
0.9837,0.236,0.045,0.719,False,Solo Leisure,Economy Class,773,1
-0.5729,0.145,0.244,0.611,False,Couple Leisure,Business Class,229,1
0.8658,0.251,0.0,0.749,False,Solo Leisure,Business Class,189,1
0.8731,0.124,0.017,0.859,False,Solo Leisure,Economy Class,509,1
0.7308,0.089,0.022,0.889,False,Unknown,Economy Class,585,1
0.9811,0.229,0.012,0.759,False,Unknown,Economy Class,646,1
0.9824,0.348,0.0,0.652,False,Unknown,Economy Class,371,1
0.9099,0.157,0.0,0.843,False,Unknown,Economy Class,397,1
0.9654,0.303,0.0,0.697,False,Unknown,Business Class,300,1
0.9725,0.168,0.0,0.832,False,Unknown,Economy Class,707,1
0.9834,0.189,0.03,0.781,False,Unknown,Business Class,907,1
0.5233,0.111,0.0,0.889,False,Unknown,Unknown,169,0
-0.5187,0.043,0.075,0.882,False,Unknown,Unknown,662,0
0.9397,0.301,0.041,0.658,False,Unknown,Unknown,227,0
0.9783,0.167,0.017,0.816,False,Unknown,Unknown,937,0
0.9511,0.487,0.0,0.513,False,Unknown,Unknown,180,0
-0.3499,0.122,0.137,0.741,False,Unknown,Unknown,445,0
0.9413,0.17,0.0,0.83,False,Unknown,Unknown,508,0
0.9538,0.169,0.0,0.831,False,Unknown,Unknown,550,0
0.931,0.201,0.0,0.799,False,Unknown,Unknown,372,0
0.9954,0.151,0.057,0.792,False,Unknown,Unknown,2385,0
0.765,0.078,0.047,0.875,False,Unknown,Unknown,1063,0
0.9487,0.194,0.0,0.806,False,Unknown,Unknown,556,0
0.9211,0.214,0.0,0.786,False,Unknown,Unknown,316,0
0.9643,0.175,0.0,0.825,False,Unknown,Unknown,675,0
0.979,0.496,0.0,0.504,True,Family Leisure,Economy Class,193,1
0.9674,0.298,0.0,0.702,False,Solo Leisure,Economy Class,236,1
0.9871,0.324,0.0,0.676,True,Solo Leisure,Economy Class,525,1
0.9565,0.331,0.034,0.636,True,Family Leisure,Economy Class,245,1
-0.9402,0.033,0.114,0.852,True,Business,Economy Class,990,0
0.5789,0.081,0.06,0.859,False,Solo Leisure,Economy Class,838,1
0.9595,0.341,0.0,0.659,True,Solo Leisure,Economy Class,288,1
0.9946,0.225,0.0,0.775,True,Couple Leisure,Business Class,1191,1
0.0,0.0,0.0,1.0,False,Couple Leisure,Economy Class,180,1
0.9768,0.221,0.026,0.753,True,Solo Leisure,Economy Class,561,1
0.9626,0.189,0.0,0.811,True,Solo Leisure,Economy Class,488,1
-0.9253,0.0,0.131,0.869,True,Couple Leisure,Economy Class,749,0
-0.431,0.051,0.091,0.858,True,Solo Leisure,Economy Class,661,0
0.9821,0.573,0.0,0.427,True,Solo Leisure,Economy Class,171,1
0.7667,0.047,0.031,0.922,True,Solo Leisure,Economy Class,1277,0
-0.9282,0.0,0.127,0.873,True,Business,Economy Class,636,0
-0.7397,0.076,0.13,0.794,True,Family Leisure,Economy Class,723,0
0.9926,0.098,0.013,0.889,True,Solo Leisure,Economy Class,2783,1
0.9757,0.376,0.0,0.624,True,Solo Leisure,Economy Class,256,1
-0.0462,0.03,0.039,0.931,True,Solo Leisure,Business Class,642,1
-0.9287,0.03,0.098,0.871,True,Business,Economy Class,984,0
0.6892,0.081,0.025,0.894,False,Family Leisure,Economy Class,387,0
0.9776,0.284,0.0,0.716,True,Solo Leisure,Economy Class,408,1
0.9858,0.226,0.023,0.751,True,Couple Leisure,Economy Class,678,1
-0.9875,0.085,0.173,0.743,False,Business,Economy Class,1968,0
-0.5289,0.065,0.124,0.811,False,Family Leisure,Economy Class,348,0
0.9843,0.362,0.0,0.638,False,Solo Leisure,Economy Class,319,1
-0.2037,0.141,0.167,0.692,True,Couple Leisure,Economy Class,355,0
-0.9479,0.072,0.178,0.75,False,Couple Leisure,Economy Class,780,0
-0.168,0.057,0.073,0.87,True,Solo Leisure,Economy Class,771,0
0.7494,0.128,0.08,0.792,True,Family Leisure,Economy Class,666,0
0.9324,0.112,0.056,0.831,False,Family Leisure,Economy Class,1109,0
-0.967,0.051,0.08,0.869,True,Business,Economy Class,3240,0
0.9658,0.304,0.0,0.696,True,Family Leisure,Economy Class,274,1
-0.5988,0.031,0.09,0.879,False,Family Leisure,Economy Class,431,0
0.9543,0.205,0.037,0.758,True,Couple Leisure,Economy Class,582,1
-0.9081,0.025,0.169,0.806,True,Family Leisure,Economy Class,425,0
-0.8834,0.036,0.196,0.768,True,Couple Leisure,Economy Class,368,0
0.93,0.213,0.072,0.716,False,Family Leisure,Economy Class,487,1
0.9841,0.269,0.013,0.718,False,Couple Leisure,Economy Class,569,1
0.9176,0.267,0.079,0.655,True,Solo Leisure,Business Class,292,1
0.8173,0.179,0.0,0.821,False,Business,Economy Class,265,1
-0.9272,0.0,0.187,0.813,True,Family Leisure,Economy Class,415,0
0.7845,0.14,0.065,0.795,True,Business,Economy Class,526,1
0.7576,0.092,0.035,0.874,False,Couple Leisure,Economy Class,669,1
0.7351,0.084,0.0,0.916,False,Couple Leisure,Economy Class,395,1
-0.8312,0.024,0.075,0.901,False,Couple Leisure,Business Class,990,0
0.9359,0.292,0.0,0.708,False,Business,Economy Class,231,1
0.9143,0.119,0.058,0.823,False,Solo Leisure,Economy Class,893,1
-0.8316,0.0,0.192,0.808,False,Solo Leisure,Economy Class,221,0
-0.6552,0.145,0.239,0.616,False,Business,Economy Class,251,0
-0.9143,0.0,0.088,0.912,True,Solo Leisure,Economy Class,721,0
-0.8519,0.015,0.086,0.899,False,Solo Leisure,Economy Class,554,0
0.9938,0.24,0.009,0.751,True,Solo Leisure,Economy Class,861,1
-0.9731,0.0,0.199,0.801,True,Family Leisure,Economy Class,515,0
-0.801,0.0,0.101,0.899,True,Business,Economy Class,631,0
0.9638,0.308,0.0,0.692,True,Solo Leisure,Economy Class,241,1
0.9583,0.215,0.0,0.785,True,Couple Leisure,Economy Class,583,1
0.9841,0.178,0.029,0.793,True,Business,Economy Class,938,1
-0.9588,0.031,0.159,0.81,False,Family Leisure,Economy Class,796,0
0.0754,0.058,0.079,0.863,False,Solo Leisure,Economy Class,700,1
0.9699,0.155,0.051,0.794,False,Business,Economy Class,1333,1
0.9638,0.257,0.024,0.719,False,Family Leisure,Economy Class,420,1
0.975,0.362,0.024,0.614,False,Couple Leisure,Economy Class,324,1
-0.7708,0.058,0.122,0.82,False,Unknown,Economy Class,533,1
-0.9153,0.047,0.102,0.851,False,Unknown,Economy Class,1277,0
0.7745,0.11,0.019,0.871,False,Unknown,Economy Class,392,1
-0.9154,0.051,0.139,0.81,False,Unknown,Economy Class,684,1
0.7086,0.086,0.058,0.857,False,Unknown,Economy Class,921,0
0.9246,0.117,0.026,0.856,False,Unknown,Economy Class,798,1
0.9091,0.196,0.028,0.776,False,Unknown,Economy Class,427,1
0.9828,0.216,0.0,0.784,False,Unknown,Economy Class,652,1
0.8977,0.238,0.0,0.762,False,Unknown,Economy Class,253,1
0.9476,0.145,0.019,0.835,False,Unknown,Unknown,600,0
-0.8625,0.024,0.11,0.867,True,Couple Leisure,Economy Class,641,0
0.2144,0.051,0.043,0.906,False,Couple Leisure,Economy Class,515,0
0.6908,0.123,0.034,0.842,True,Solo Leisure,Economy Class,268,1
0.7418,0.078,0.03,0.892,True,Couple Leisure,Economy Class,506,1
-0.5866,0.0,0.174,0.826,False,Family Leisure,Economy Class,230,0
-0.7782,0.018,0.094,0.888,True,Couple Leisure,Economy Class,468,0
0.7085,0.161,0.103,0.736,True,Business,Economy Class,293,1
-0.7564,0.046,0.089,0.865,True,Family Leisure,Economy Class,892,0
-0.9677,0.025,0.244,0.731,True,Solo Leisure,Economy Class,440,0
-0.4118,0.0,0.07,0.93,True,Family Leisure,Economy Class,395,0
-0.8458,0.039,0.098,0.863,True,Solo Leisure,Economy Class,876,0
-0.8658,0.025,0.113,0.863,True,Family Leisure,Economy Class,481,0
-0.8168,0.008,0.075,0.916,True,Family Leisure,Economy Class,691,0
-0.7905,0.114,0.217,0.669,True,Solo Leisure,Economy Class,328,0
-0.2846,0.086,0.097,0.818,True,Family Leisure,Economy Class,468,0
-0.7759,0.029,0.068,0.903,True,Business,Economy Class,962,0
-0.8208,0.121,0.172,0.707,True,Solo Leisure,Economy Class,486,0
-0.8641,0.065,0.153,0.782,True,Family Leisure,Economy Class,416,0
-0.787,0.022,0.091,0.887,True,Business,Economy Class,644,0
0.8591,0.247,0.0,0.753,False,Solo Leisure,Economy Class,170,1
0.9541,0.29,0.0,0.71,True,Family Leisure,Economy Class,258,1
0.8832,0.194,0.0,0.806,True,Couple Leisure,Economy Class,273,1
-0.9392,0.069,0.225,0.705,True,Solo Leisure,Economy Class,378,0
0.6486,0.1,0.027,0.873,True,Family Leisure,Economy Class,583,1
-0.5432,0.0,0.101,0.899,True,Solo Leisure,Economy Class,213,0
0.9313,0.347,0.0,0.653,True,Solo Leisure,Economy Class,172,1
0.9698,0.347,0.0,0.653,True,Couple Leisure,Economy Class,256,1
0.9638,0.147,0.018,0.834,True,Solo Leisure,Economy Class,748,1
0.8164,0.109,0.035,0.856,False,Family Leisure,Economy Class,484,1
0.9648,0.324,0.0,0.676,True,Business,Economy Class,227,1
0.9942,0.275,0.018,0.707,True,Business,Economy Class,872,1
0.9612,0.301,0.0,0.699,True,Couple Leisure,Economy Class,252,1
0.9309,0.181,0.026,0.793,True,Family Leisure,Economy Class,376,1
0.9705,0.284,0.0,0.716,True,Solo Leisure,Economy Class,331,1
-0.936,0.015,0.082,0.904,True,Couple Leisure,Economy Class,1229,0
-0.743,0.016,0.079,0.905,True,Couple Leisure,First Class,458,0
0.946,0.391,0.0,0.609,True,Couple Leisure,Economy Class,172,1
0.9509,0.352,0.0,0.648,True,Family Leisure,Economy Class,219,1
-0.9231,0.0,0.346,0.654,True,Family Leisure,Economy Class,161,0
-0.7731,0.014,0.109,0.877,False,Business,Economy Class,402,0
0.9493,0.207,0.0,0.793,True,Business,Economy Class,352,1
-0.4318,0.058,0.094,0.848,False,Family Leisure,Economy Class,661,0
0.9325,0.286,0.0,0.714,True,Business,Economy Class,170,1
-0.5849,0.0,0.062,0.938,False,Couple Leisure,Economy Class,247,0
0.9699,0.171,0.035,0.794,True,Family Leisure,Economy Class,745,1
0.804,0.192,0.064,0.744,True,Solo Leisure,Economy Class,340,1
-0.7799,0.065,0.164,0.772,True,Solo Leisure,Economy Class,381,0
-0.9285,0.0,0.168,0.832,False,Business,Economy Class,400,0
0.997,0.304,0.039,0.658,True,Family Leisure,Economy Class,994,1
-0.7749,0.032,0.124,0.844,False,Business,Economy Class,372,0
-0.0906,0.07,0.071,0.859,True,Family Leisure,Economy Class,3376,0
-0.9273,0.057,0.171,0.771,True,Family Leisure,Economy Class,510,0
-0.6705,0.043,0.064,0.893,True,Business,Economy Class,1088,0
0.836,0.207,0.0,0.793,True,Business,Economy Class,227,1
-0.9386,0.0,0.192,0.808,False,Solo Leisure,First Class,309,0
0.8352,0.058,0.042,0.9,True,Family Leisure,Premium Economy,2535,0
-0.891,0.019,0.103,0.879,True,Solo Leisure,First Class,999,0
-0.9675,0.024,0.093,0.883,True,Family Leisure,Premium Economy,1367,0
-0.8176,0.053,0.145,0.801,True,Business,Business Class,318,0
-0.9397,0.069,0.128,0.803,False,Family Leisure,Economy Class,1339,0
-0.9539,0.046,0.093,0.861,True,Couple Leisure,Economy Class,1820,0
0.1114,0.041,0.048,0.911,False,Family Leisure,Economy Class,1076,1
-0.7705,0.075,0.201,0.724,True,Solo Leisure,Economy Class,274,0
0.9168,0.068,0.022,0.91,False,Solo Leisure,Economy Class,1424,0
0.2936,0.108,0.107,0.785,True,Business,First Class,587,0
0.8275,0.137,0.032,0.83,True,Family Leisure,Economy Class,379,1
0.9792,0.205,0.014,0.781,False,Family Leisure,Economy Class,602,1
-0.9814,0.041,0.219,0.74,False,Couple Leisure,First Class,615,0
0.3976,0.154,0.138,0.709,True,Couple Leisure,Economy Class,161,0
-0.874,0.032,0.063,0.905,True,Solo Leisure,Economy Class,1973,0
0.932,0.183,0.05,0.767,True,Solo Leisure,Economy Class,412,1
-0.3064,0.079,0.103,0.818,True,Solo Leisure,Economy Class,649,0
-0.9179,0.091,0.137,0.773,True,Family Leisure,Premium Economy,1443,0
-0.8173,0.097,0.132,0.771,True,Couple Leisure,Economy Class,1291,0
0.9459,0.202,0.035,0.763,False,Family Leisure,Economy Class,454,1
0.944,0.231,0.028,0.74,False,Business,Economy Class,304,1
-0.937,0.046,0.11,0.845,True,Family Leisure,Economy Class,1242,0
0.9682,0.16,0.097,0.742,False,Couple Leisure,Economy Class,1146,1
-0.7183,0.0,0.167,0.833,True,Solo Leisure,Economy Class,193,0
0.4939,0.061,0.044,0.895,True,Solo Leisure,First Class,577,0
-0.9768,0.083,0.469,0.449,True,Solo Leisure,Economy Class,261,0
0.9274,0.183,0.0,0.817,False,Family Leisure,Premium Economy,352,1
-0.9368,0.084,0.141,0.775,True,Solo Leisure,Premium Economy,1366,0
-0.9163,0.015,0.142,0.843,True,Business,First Class,461,0
-0.9433,0.046,0.15,0.804,False,Solo Leisure,Economy Class,619,0
-0.0486,0.051,0.083,0.866,False,Family Leisure,Economy Class,585,0
-0.9417,0.051,0.103,0.846,True,Couple Leisure,Economy Class,1353,0
-0.7579,0.0,0.103,0.897,True,Family Leisure,Economy Class,303,0
-0.812,0.066,0.119,0.815,False,Family Leisure,Economy Class,777,0
0.9775,0.167,0.024,0.81,False,Solo Leisure,Economy Class,995,1
0.9437,0.251,0.084,0.666,False,Business,Economy Class,351,1
0.7717,0.152,0.075,0.772,False,Family Leisure,Economy Class,521,0
-0.7777,0.02,0.077,0.903,True,Solo Leisure,Economy Class,576,0
-0.8699,0.078,0.238,0.684,True,Family Leisure,Economy Class,251,0
-0.7606,0.081,0.192,0.727,False,Family Leisure,Economy Class,251,0
-0.9577,0.099,0.246,0.655,True,Family Leisure,Economy Class,527,0
-0.9532,0.021,0.094,0.885,False,Solo Leisure,Economy Class,1532,0
0.34,0.038,0.0,0.962,False,Business,Economy Class,283,0
-0.802,0.0,0.175,0.825,True,Couple Leisure,First Class,179,0
-0.9905,0.051,0.114,0.835,True,Business,Business Class,3165,0
0.9354,0.186,0.032,0.782,True,Solo Leisure,Economy Class,353,1
-0.8905,0.016,0.08,0.904,False,Family Leisure,Economy Class,872,0
-0.975,0.0,0.154,0.846,False,Family Leisure,Economy Class,792,0
-0.743,0.053,0.076,0.871,True,Couple Leisure,Economy Class,1067,0
-0.942,0.043,0.196,0.762,False,Solo Leisure,Economy Class,466,0
0.6504,0.121,0.038,0.841,False,Couple Leisure,Economy Class,224,1
0.8669,0.114,0.017,0.869,False,Solo Leisure,Economy Class,446,0
-0.9411,0.0,0.231,0.769,False,Family Leisure,Economy Class,352,0
-0.8786,0.02,0.112,0.868,False,Business,Business Class,636,0
-0.9819,0.104,0.129,0.767,True,Family Leisure,Economy Class,3289,0
0.9726,0.125,0.024,0.852,True,Solo Leisure,Economy Class,1117,1
0.9708,0.119,0.01,0.871,True,Couple Leisure,First Class,1056,1
-0.9967,0.034,0.12,0.846,False,Family Leisure,Economy Class,3421,0
0.7318,0.159,0.091,0.75,True,Solo Leisure,Premium Economy,446,0
-0.5562,0.039,0.075,0.886,True,Couple Leisure,Economy Class,863,0
0.9885,0.352,0.0,0.648,False,Family Leisure,Economy Class,444,1
0.5729,0.127,0.073,0.8,False,Couple Leisure,Economy Class,372,0
0.7617,0.104,0.038,0.858,False,Family Leisure,Premium Economy,449,0
-0.8622,0.03,0.094,0.877,True,Solo Leisure,Economy Class,1181,0
-0.6083,0.066,0.093,0.841,False,Family Leisure,Premium Economy,1164,0
-0.9086,0.096,0.119,0.785,True,Solo Leisure,Economy Class,2331,0
0.6249,0.13,0.052,0.817,False,Couple Leisure,Premium Economy,355,0
-0.9315,0.029,0.143,0.828,True,Business,Business Class,662,0
-0.9378,0.0,0.122,0.878,False,Solo Leisure,Economy Class,633,0
-0.9554,0.038,0.336,0.626,True,Solo Leisure,Economy Class,272,0
0.8988,0.104,0.046,0.851,True,Solo Leisure,Economy Class,883,1
0.0,0.0,0.0,1.0,True,Couple Leisure,Economy Class,375,0
0.9557,0.124,0.039,0.836,False,Family Leisure,Economy Class,994,1
-0.8885,0.0,0.156,0.844,False,Solo Leisure,Economy Class,322,0
0.9186,0.171,0.022,0.807,True,Business,Premium Economy,391,0
-0.3382,0.023,0.051,0.926,True,Business,First Class,765,0
0.0,0.0,0.0,1.0,False,Solo Leisure,Economy Class,182,0
0.9117,0.104,0.061,0.835,False,Couple Leisure,Economy Class,1466,0
-0.8062,0.025,0.043,0.932,True,Solo Leisure,Economy Class,1943,0
-0.8859,0.057,0.117,0.826,False,Family Leisure,Economy Class,659,0
0.9294,0.28,0.0,0.72,False,Family Leisure,Economy Class,250,1
0.4939,0.075,0.067,0.858,False,Solo Leisure,Economy Class,615,0
-0.2271,0.039,0.038,0.923,True,Business,Premium Economy,632,0
-0.8304,0.0,0.173,0.827,True,Solo Leisure,Economy Class,207,0
-0.8591,0.0,0.188,0.812,False,Business,Premium Economy,208,0
0.9821,0.137,0.011,0.852,True,Family Leisure,Economy Class,1146,1
-0.9897,0.077,0.146,0.777,True,Family Leisure,Economy Class,2274,0
-0.7555,0.057,0.117,0.826,True,Business,Economy Class,588,0
-0.5307,0.025,0.07,0.905,True,Solo Leisure,Economy Class,536,0
0.9832,0.139,0.052,0.809,True,Solo Leisure,First Class,1346,1
-0.8834,0.0,0.234,0.766,False,Family Leisure,Economy Class,213,0
0.734,0.122,0.058,0.82,False,Solo Leisure,Business Class,427,1
-0.6142,0.028,0.129,0.843,True,Solo Leisure,Premium Economy,217,0
-0.923,0.051,0.166,0.782,True,Couple Leisure,Economy Class,568,0
-0.5208,0.037,0.055,0.907,False,Couple Leisure,Economy Class,877,0
0.6425,0.068,0.062,0.87,True,Family Leisure,Economy Class,2732,0
-0.9435,0.008,0.076,0.916,False,Family Leisure,Economy Class,1281,0
-0.8957,0.0,0.167,0.833,True,Solo Leisure,Economy Class,356,0
0.6599,0.051,0.02,0.929,True,Family Leisure,Premium Economy,695,0
-0.9617,0.077,0.139,0.783,True,Couple Leisure,Economy Class,1799,0
-0.8806,0.017,0.119,0.864,True,Couple Leisure,Economy Class,521,0
