vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,row_id,Review Date,Date Flown,Recommended
-0.9835,0.048,0.131,0.821,True,Family Leisure,Economy Class,1660,7308,2023-05-05,2023-05-01,0
-0.3077,0.044,0.05,0.906,False,Couple Leisure,Economy Class,2038,7309,2023-04-30,2023-04-01,0
0.9623,0.126,0.037,0.837,True,Business,Business Class,1184,7310,2023-04-24,2023-04-01,1
-0.743,0.0,0.173,0.827,True,Couple Leisure,Economy Class,199,7311,2023-04-21,2023-04-01,0
-0.9844,0.052,0.119,0.828,True,Business,Business Class,2548,7312,2023-04-11,2023-04-01,0
-0.2247,0.089,0.098,0.813,True,Solo Leisure,Economy Class,1370,7313,2023-04-09,2022-11-01,0
0.2809,0.079,0.084,0.837,True,Couple Leisure,Economy Class,512,7314,2023-04-02,2023-04-01,0
-0.1531,0.048,0.076,0.876,True,Solo Leisure,Economy Class,613,7315,2023-04-01,2023-03-01,0
0.2873,0.084,0.069,0.847,True,Couple Leisure,Economy Class,893,7316,2023-03-14,2023-03-01,0
-0.9826,0.011,0.216,0.773,False,Family Leisure,Business Class,698,7317,2023-02-25,2022-08-01,0
-0.296,0.0,0.025,0.975,True,Couple Leisure,Business Class,458,7318,2023-02-12,2023-01-01,0
-0.9434,0.057,0.153,0.79,True,Couple Leisure,Economy Class,976,7319,2023-01-28,2023-01-01,0
-0.8417,0.062,0.096,0.842,True,Business,Business Class,1639,7320,2023-01-16,2022-12-01,0
-0.5354,0.027,0.071,0.901,False,Family Leisure,Economy Class,532,7321,2023-01-15,2023-01-01,0
-0.7745,0.038,0.07,0.892,True,Couple Leisure,Business Class,1718,7322,2023-01-02,2022-08-01,0
-0.9031,0.039,0.097,0.864,True,Business,Business Class,1071,7323,2023-01-01,2022-12-01,0
-0.4463,0.059,0.081,0.86,True,Couple Leisure,Economy Class,973,7324,2022-12-27,2022-12-01,1
-0.9339,0.021,0.138,0.841,False,Solo Leisure,Economy Class,571,7325,2022-12-15,2022-12-01,0
-0.9559,0.027,0.129,0.844,True,Couple Leisure,Economy Class,817,7326,2022-11-24,2022-11-01,0
-0.7845,0.0,0.176,0.824,False,Family Leisure,Economy Class,170,7327,2022-11-03,2022-11-01,0
0.5956,0.21,0.157,0.632,True,Solo Leisure,Economy Class,246,7328,2022-11-01,2022-11-01,0
-0.8687,0.013,0.088,0.9,False,Solo Leisure,Economy Class,670,7329,2022-10-22,2022-09-01,0
-0.8658,0.0,0.054,0.946,False,Couple Leisure,Premium Economy,964,7330,2022-10-21,2022-10-01,0
0.4812,0.18,0.159,0.661,False,Solo Leisure,Economy Class,413,7331,2022-10-13,2022-10-01,0
-0.2238,0.009,0.022,0.969,True,Solo Leisure,Economy Class,741,7332,2022-10-12,2022-08-01,0
0.8565,0.074,0.032,0.894,False,Couple Leisure,Premium Economy,1420,7333,2022-10-06,2022-05-01,0
0.0788,0.064,0.062,0.875,True,Family Leisure,Economy Class,714,7334,2022-09-27,2022-09-01,0
-0.8691,0.034,0.125,0.841,False,Couple Leisure,Economy Class,557,7335,2022-09-21,2022-09-01,0
0.9515,0.087,0.034,0.879,True,Couple Leisure,Business Class,1752,7336,2022-09-20,2022-09-01,0
-0.9333,0.026,0.143,0.832,True,Couple Leisure,Economy Class,605,7337,2022-09-18,2022-09-01,0
-0.994,0.025,0.134,0.841,True,Couple Leisure,Business Class,2312,7338,2022-09-12,2022-09-01,0
-0.8591,0.0,0.258,0.742,True,Business,Business Class,261,7339,2022-09-07,2022-09-01,0
-0.9524,0.0,0.287,0.713,False,Solo Leisure,Economy Class,241,7340,2022-09-01,2022-08-01,0
-0.936,0.039,0.153,0.808,True,Solo Leisure,Economy Class,584,7341,2022-08-21,2022-08-01,0
-0.8254,0.073,0.211,0.716,False,Solo Leisure,Economy Class,294,7342,2022-08-20,2022-08-01,0
0.9247,0.271,0.04,0.689,False,Family Leisure,Premium Economy,267,7343,2022-08-06,2022-07-01,1
0.8234,0.084,0.046,0.87,True,Solo Leisure,Economy Class,943,7344,2022-07-30,2022-07-01,1
-0.9796,0.047,0.129,0.824,True,Solo Leisure,Economy Class,1532,7345,2022-07-29,2022-07-01,0
-0.9333,0.041,0.186,0.773,True,Family Leisure,Economy Class,438,7346,2022-07-21,2022-06-01,0
-0.6703,0.084,0.117,0.8,True,Family Leisure,Economy Class,1709,7347,2022-07-19,2022-07-01,0
-0.9773,0.0,0.187,0.813,False,Family Leisure,Economy Class,679,7348,2022-07-05,2022-07-01,0
-0.9885,0.035,0.125,0.84,False,Family Leisure,Economy Class,2201,7349,2022-07-03,2022-06-01,0
-0.8715,0.095,0.147,0.758,True,Family Leisure,Economy Class,653,7350,2022-06-29,2022-06-01,0
-0.4939,0.068,0.081,0.851,False,Family Leisure,Economy Class,836,7351,2022-06-23,2022-06-01,0
-0.7269,0.032,0.153,0.815,True,Couple Leisure,Economy Class,267,7352,2022-06-22,2022-06-01,0
0.9564,0.145,0.086,0.769,False,Business,Economy Class,1203,7353,2022-06-19,2022-06-01,1
-0.9256,0.036,0.134,0.831,True,Couple Leisure,Economy Class,726,7354,2022-06-18,2022-06-01,0
-0.9683,0.026,0.287,0.687,True,Couple Leisure,Economy Class,448,7355,2022-06-16,2022-06-01,0
-0.9276,0.0,0.279,0.721,True,Solo Leisure,Economy Class,285,7356,2022-06-10,2022-06-01,0
-0.9199,0.024,0.162,0.814,True,Solo Leisure,Economy Class,395,7357,2022-06-04,2022-06-01,0
-0.9474,0.055,0.117,0.828,True,Couple Leisure,Economy Class,1296,7358,2022-05-01,2022-04-01,0
-0.9502,0.021,0.101,0.878,True,Solo Leisure,Business Class,1208,7359,2022-04-07,2022-04-01,0
-0.4767,0.076,0.076,0.848,True,Solo Leisure,Economy Class,1306,7360,2022-03-18,2022-03-01,0
-0.8967,0.033,0.112,0.855,False,Business,Economy Class,658,7361,2022-03-12,2022-03-01,0
-0.0752,0.075,0.087,0.838,True,Solo Leisure,Economy Class,985,7362,2022-01-22,2021-12-01,1
-0.7469,0.047,0.137,0.816,True,Solo Leisure,Economy Class,288,7363,2021-04-17,2021-04-01,0
-0.908,0.035,0.167,0.797,True,Couple Leisure,Economy Class,498,7364,2020-12-02,2020-03-01,0
0.9485,0.196,0.034,0.77,True,Couple Leisure,Economy Class,474,7365,2020-10-29,2020-10-01,1
0.5532,0.142,0.118,0.74,True,Solo Leisure,Economy Class,340,7366,2020-08-04,2020-08-01,0
-0.8586,0.032,0.072,0.896,False,Couple Leisure,Economy Class,1004,7367,2020-06-13,2020-06-01,0
-0.7452,0.034,0.146,0.821,True,Couple Leisure,Economy Class,322,7368,2020-05-08,2020-02-01,0
-0.7608,0.082,0.127,0.791,True,Family Leisure,Economy Class,706,7369,2020-04-02,2020-03-01,0
-0.6114,0.049,0.074,0.877,True,Family Leisure,Economy Class,1135,7370,2020-03-25,2020-02-01,0
0.7484,0.137,0.104,0.759,False,Couple Leisure,Economy Class,780,7371,2020-03-09,2020-02-01,0
-0.8689,0.017,0.096,0.887,True,Couple Leisure,Premium Economy,742,7372,2020-02-10,2020-01-01,0
-0.8705,0.008,0.086,0.906,False,Couple Leisure,Economy Class,778,7373,2020-01-25,2019-06-01,0
-0.63,0.074,0.11,0.816,True,Solo Leisure,Premium Economy,490,7374,2019-12-21,2019-12-01,0
-0.9636,0.023,0.173,0.804,False,Solo Leisure,Economy Class,584,7375,2019-12-20,2019-12-01,0
-0.971,0.048,0.112,0.84,True,Couple Leisure,Economy Class,1698,7376,2019-12-19,2019-12-01,0
0.5719,0.077,0.069,0.854,True,Couple Leisure,Premium Economy,1646,7377,2019-11-29,2019-11-01,0
-0.7214,0.085,0.162,0.754,True,Business,Premium Economy,403,7378,2019-11-25,2019-11-01,0
0.9983,0.205,0.042,0.753,True,Couple Leisure,Economy Class,2561,7379,2019-11-21,2019-11-01,1
0.9338,0.088,0.065,0.847,True,Couple Leisure,Premium Economy,2171,7380,2019-11-19,2019-10-01,0
0.8698,0.11,0.077,0.812,False,Solo Leisure,Economy Class,838,7381,2019-10-10,2019-10-01,0
-0.7435,0.031,0.129,0.84,True,Couple Leisure,Economy Class,414,7382,2019-09-29,2019-09-01,0
-0.9333,0.09,0.15,0.759,False,Solo Leisure,Economy Class,1337,7383,2019-09-15,2019-09-01,0
0.4922,0.081,0.06,0.859,False,Unknown,Business Class,813,7384,2011-06-29,,0
0.9678,0.207,0.027,0.767,False,Unknown,Economy Class,568,7385,2010-09-02,,1
0.8121,0.182,0.045,0.773,False,Unknown,Economy Class,395,7386,2009-09-03,,1
0.9058,0.141,0.021,0.838,False,Unknown,Unknown,520,7387,2007-05-23,,0
0.9058,0.141,0.021,0.838,False,Unknown,Unknown,520,7388,2007-05-23,,0
-0.8765,0.09,0.143,0.766,True,Couple Leisure,Economy Class,1116,7389,2023-07-10,2023-07-01,0
0.9259,0.183,0.026,0.791,True,Solo Leisure,Economy Class,427,7390,2023-07-05,2023-07-01,1
-0.899,0.0,0.151,0.849,False,Couple Leisure,Economy Class,348,7391,2023-06-30,2023-06-01,0
-0.9273,0.0,0.168,0.832,True,Solo Leisure,Economy Class,525,7392,2023-06-26,2023-06-01,0
-0.4867,0.046,0.128,0.826,False,Solo Leisure,Economy Class,182,7393,2023-06-15,2023-06-01,0
0.492,0.036,0.02,0.944,True,Solo Leisure,Economy Class,1062,7394,2023-05-20,2023-05-01,0
0.9613,0.12,0.052,0.828,True,Solo Leisure,Economy Class,1654,7395,2023-05-16,2023-05-01,0
-0.2866,0.073,0.079,0.848,True,Solo Leisure,Economy Class,1574,7396,2023-05-14,2023-04-01,0
-0.9486,0.025,0.112,0.863,True,Couple Leisure,Economy Class,1145,7397,2023-05-09,2023-05-01,0
-0.9505,0.023,0.162,0.815,True,Couple Leisure,Economy Class,607,7398,2023-04-16,2023-04-01,0
-0.09,0.04,0.035,0.925,True,Couple Leisure,Premium Economy,583,7399,2023-02-20,2023-02-01,0
0.7846,0.098,0.081,0.821,True,Couple Leisure,Economy Class,1297,7400,2023-02-17,2023-01-01,0
-0.1536,0.063,0.07,0.868,True,Solo Leisure,Business Class,1049,7401,2023-02-10,2023-02-01,0
-0.8513,0.053,0.079,0.867,True,Couple Leisure,Economy Class,1757,7402,2023-01-31,2022-12-01,0
-0.1566,0.046,0.051,0.903,True,Family Leisure,Economy Class,1473,7403,2023-01-23,2023-01-01,0
-0.2161,0.081,0.091,0.828,True,Solo Leisure,Economy Class,1951,7404,2023-01-11,2022-12-01,0
0.8413,0.215,0.092,0.693,True,Family Leisure,Premium Economy,324,7405,2023-01-05,2023-01-01,0
-0.9195,0.018,0.1,0.882,True,Couple Leisure,Economy Class,841,7406,2023-01-04,2023-01-01,0
-0.8108,0.055,0.093,0.852,True,Solo Leisure,Economy Class,904,7407,2022-12-29,2022-12-01,0
-0.296,0.066,0.086,0.848,True,Couple Leisure,Business Class,772,7408,2022-12-15,2022-11-01,0
0.4324,0.041,0.037,0.922,True,Business,Business Class,1292,7409,2022-12-09,2022-12-01,1
-0.7763,0.031,0.069,0.9,False,Business,Business Class,1146,7410,2022-12-07,2022-12-01,0
-0.9926,0.051,0.144,0.806,True,Family Leisure,Economy Class,2352,7411,2022-12-05,2022-11-01,0
-0.9324,0.026,0.181,0.792,True,Family Leisure,Economy Class,459,7412,2022-11-28,2022-11-01,0
-0.7878,0.022,0.123,0.855,True,Couple Leisure,Economy Class,672,7413,2022-11-15,2022-11-01,0
-0.7387,0.03,0.17,0.8,True,Solo Leisure,Economy Class,266,7414,2022-11-07,2022-10-01,0
0.9824,0.153,0.009,0.838,True,Solo Leisure,Economy Class,962,7415,2022-11-05,2022-11-01,1
0.8402,0.207,0.042,0.751,True,Couple Leisure,Economy Class,244,7416,2022-11-02,2022-10-01,1
-0.2598,0.123,0.118,0.759,False,Couple Leisure,Economy Class,585,7417,2022-10-28,2022-10-01,1
-0.8162,0.061,0.085,0.854,True,Couple Leisure,Economy Class,1449,7418,2022-10-26,2022-09-01,0
0.1872,0.081,0.084,0.835,True,Business,Economy Class,335,7419,2022-10-26,2022-09-01,0
-0.8949,0.035,0.126,0.838,True,Solo Leisure,Economy Class,752,7420,2022-10-25,2022-10-01,0
-0.931,0.079,0.097,0.824,True,Solo Leisure,Business Class,3448,7421,2022-10-24,2022-10-01,0
-0.6968,0.027,0.057,0.916,True,Solo Leisure,Premium Economy,1065,7422,2022-10-16,2022-07-01,1
-0.6897,0.053,0.142,0.805,False,Solo Leisure,Economy Class,433,7423,2022-10-14,2022-10-01,0
-0.9623,0.021,0.212,0.766,False,Solo Leisure,Economy Class,529,7424,2022-10-10,2022-10-01,0
-0.4816,0.0,0.056,0.944,False,Business,Business Class,353,7425,2022-10-04,2022-10-01,0
-0.9716,0.023,0.153,0.824,True,Solo Leisure,Economy Class,848,7426,2022-10-03,2022-08-01,0
-0.6293,0.052,0.087,0.861,False,Business,Business Class,640,7427,2022-10-01,2022-09-01,0
-0.9569,0.013,0.077,0.91,True,Couple Leisure,Economy Class,1631,7428,2022-09-29,2022-09-01,0
-0.9423,0.056,0.151,0.792,True,Solo Leisure,Economy Class,784,7429,2022-09-28,2022-08-01,0
0.1739,0.057,0.048,0.895,True,Solo Leisure,Economy Class,908,7430,2022-09-26,2022-09-01,0
-0.9315,0.066,0.092,0.843,True,Family Leisure,Economy Class,2388,7431,2022-09-21,2022-09-01,0
-0.9655,0.04,0.119,0.841,True,Couple Leisure,Economy Class,1225,7432,2022-09-17,2022-08-01,0
-0.9643,0.046,0.079,0.875,True,Solo Leisure,Economy Class,3487,7433,2022-09-16,2022-09-01,0
-0.8442,0.036,0.084,0.88,True,Solo Leisure,Economy Class,1237,7434,2022-09-07,2022-09-01,0
-0.864,0.034,0.178,0.788,True,Solo Leisure,Economy Class,380,7435,2022-08-29,2022-08-01,0
-0.8188,0.042,0.072,0.886,True,Solo Leisure,Economy Class,1722,7436,2022-08-26,2022-08-01,0
0.1007,0.028,0.024,0.948,False,Solo Leisure,Economy Class,622,7437,2022-08-26,2022-08-01,0
-0.8931,0.04,0.12,0.841,True,Solo Leisure,Economy Class,687,7438,2022-08-22,2022-08-01,0
-0.9634,0.011,0.179,0.81,False,Family Leisure,Economy Class,519,7439,2022-08-17,2022-08-01,0
0.12,0.184,0.196,0.62,True,Family Leisure,Business Class,155,7440,2022-07-31,2022-07-01,0
-0.126,0.071,0.059,0.87,True,Solo Leisure,Economy Class,387,7441,2022-07-30,2022-07-01,0
-0.8227,0.033,0.088,0.879,False,Couple Leisure,Economy Class,1120,7442,2022-07-25,2022-07-01,0
0.0382,0.022,0.0,0.978,False,Family Leisure,Economy Class,253,7443,2022-07-17,2022-07-01,0
-0.9511,0.0,0.263,0.737,False,Couple Leisure,Economy Class,304,7444,2022-07-17,2022-07-01,0
-0.9341,0.009,0.119,0.872,True,Couple Leisure,Economy Class,749,7445,2022-06-16,2022-06-01,0
-0.886,0.045,0.123,0.831,True,Solo Leisure,Economy Class,667,7446,2022-06-16,2022-06-01,0
-0.8704,0.05,0.182,0.768,True,Solo Leisure,Economy Class,249,7447,2022-06-13,2022-05-01,0
-0.8986,0.047,0.112,0.841,True,Solo Leisure,Economy Class,1351,7448,2022-05-27,2022-03-01,0
-0.7184,0.085,0.194,0.721,True,Business,Business Class,327,7449,2022-05-22,2022-05-01,0
-0.926,0.073,0.166,0.761,True,Solo Leisure,Economy Class,593,7450,2022-05-19,2022-05-01,0
-0.9807,0.03,0.174,0.796,True,Family Leisure,Economy Class,830,7451,2022-04-22,2022-01-01,0
-0.96,0.0,0.138,0.862,False,Family Leisure,Economy Class,702,7452,2022-04-14,2022-04-01,0
-0.7613,0.05,0.071,0.879,False,Family Leisure,Economy Class,1692,7453,2022-04-08,2022-04-01,0
0.6597,0.065,0.02,0.915,True,Solo Leisure,Economy Class,468,7454,2022-04-06,2022-04-01,0
-0.9497,0.041,0.102,0.857,True,Solo Leisure,Economy Class,1270,7455,2022-04-04,2022-01-01,0
-0.8151,0.014,0.071,0.915,True,Couple Leisure,Economy Class,604,7456,2022-04-01,2022-03-01,0
0.3591,0.058,0.059,0.883,False,Solo Leisure,Economy Class,2178,7457,2022-03-30,2022-03-01,0
-0.8599,0.046,0.155,0.799,True,Family Leisure,Economy Class,439,7458,2022-03-27,2021-04-01,0
-0.9795,0.0,0.129,0.871,True,Solo Leisure,Premium Economy,1044,7459,2022-03-25,2022-03-01,0
0.8049,0.122,0.104,0.774,False,Couple Leisure,Business Class,1258,7460,2022-03-24,2022-03-01,1
0.4939,0.071,0.054,0.875,False,Family Leisure,Premium Economy,901,7461,2022-03-21,2022-03-01,0
-0.3612,0.088,0.112,0.8,True,Couple Leisure,Business Class,253,7462,2022-03-20,2022-03-01,0
0.0849,0.071,0.073,0.856,True,Family Leisure,Economy Class,1380,7463,2022-03-14,2022-03-01,0
-0.9377,0.039,0.256,0.705,False,Family Leisure,Economy Class,309,7464,2022-03-13,2022-03-01,0
-0.9771,0.025,0.175,0.8,False,Couple Leisure,Economy Class,783,7465,2022-03-03,2022-03-01,0
-0.9715,0.042,0.115,0.843,True,Couple Leisure,Economy Class,1439,7466,2022-02-28,2022-02-01,0
0.6138,0.11,0.104,0.786,True,Family Leisure,Economy Class,713,7467,2022-02-16,2022-02-01,0
-0.9429,0.029,0.083,0.888,False,Solo Leisure,Economy Class,1184,7468,2022-02-16,2021-03-01,0
0.9402,0.371,0.0,0.629,True,Solo Leisure,Business Class,223,7469,2022-02-06,2022-01-01,1
0.9771,0.157,0.027,0.815,True,Solo Leisure,Business Class,1062,7470,2022-02-05,2022-01-01,1
-0.6361,0.0,0.068,0.932,True,Solo Leisure,Economy Class,381,7471,2022-02-05,2022-02-01,0
0.9524,0.115,0.01,0.874,True,Solo Leisure,Premium Economy,872,7472,2022-02-05,2022-01-01,1
-0.7096,0.0,0.061,0.939,True,Family Leisure,Economy Class,959,7473,2022-02-03,2021-12-01,0
-0.717,0.076,0.145,0.779,True,Couple Leisure,Economy Class,518,7474,2022-02-02,2022-02-01,0
-0.836,0.03,0.127,0.843,False,Solo Leisure,Economy Class,405,7475,2022-01-30,2022-01-01,0
-0.6618,0.088,0.117,0.796,False,Business,Business Class,550,7476,2022-01-27,2022-01-01,0
-0.1164,0.073,0.087,0.841,False,Solo Leisure,Economy Class,803,7477,2022-01-20,2021-09-01,0
-0.6235,0.052,0.078,0.871,False,Family Leisure,Economy Class,1340,7478,2022-01-17,2022-01-01,0
-0.1911,0.042,0.035,0.923,False,Couple Leisure,Economy Class,1201,7479,2022-01-14,2022-01-01,0
0.7258,0.134,0.083,0.783,False,Solo Leisure,Premium Economy,788,7480,2022-01-07,2022-01-01,0
-0.4742,0.017,0.038,0.945,False,Couple Leisure,Economy Class,747,7481,2021-12-18,2021-12-01,0
-0.101,0.075,0.09,0.835,False,Couple Leisure,Economy Class,440,7482,2021-12-16,2021-12-01,0
0.6908,0.093,0.0,0.907,True,Family Leisure,Economy Class,330,7483,2021-12-16,2021-12-01,1
-0.9086,0.046,0.084,0.87,True,Couple Leisure,Economy Class,1031,7484,2021-11-20,2021-11-01,0
0.9787,0.12,0.046,0.834,True,Couple Leisure,Economy Class,1468,7485,2021-11-14,2021-11-01,1
0.6181,0.134,0.086,0.78,False,Couple Leisure,Economy Class,669,7486,2021-11-07,2021-11-01,0
-0.984,0.0,0.287,0.713,True,Solo Leisure,Economy Class,536,7487,2021-11-02,2021-10-01,0
-0.9232,0.018,0.06,0.922,True,Couple Leisure,Premium Economy,1700,7488,2021-11-01,2021-10-01,0
-0.9796,0.047,0.144,0.809,True,Couple Leisure,Economy Class,1432,7489,2023-05-23,2023-05-01,0
-0.9815,0.007,0.143,0.85,True,Family Leisure,Economy Class,1107,7490,2023-03-24,2023-03-01,0
0.4277,0.047,0.029,0.924,False,Couple Leisure,Economy Class,1063,7491,2023-02-07,2022-06-01,0
-0.9092,0.043,0.125,0.832,True,Family Leisure,Economy Class,803,7492,2023-01-26,2022-05-01,0
-0.3164,0.0,0.07,0.93,True,Family Leisure,Economy Class,232,7493,2023-01-05,2022-06-01,0
0.2094,0.046,0.051,0.903,True,Couple Leisure,Economy Class,1818,7494,2022-12-02,2022-11-01,0
-0.8724,0.033,0.243,0.723,True,Family Leisure,Economy Class,272,7495,2022-11-29,2022-07-01,0
-0.9517,0.0,0.385,0.615,True,Solo Leisure,Economy Class,210,7496,2022-10-28,2022-08-01,0
0.7209,0.1,0.054,0.846,False,Family Leisure,Economy Class,597,7497,2022-10-14,2022-10-01,0
-0.6557,0.0,0.132,0.868,True,Couple Leisure,Economy Class,249,7498,2022-09-11,2022-05-01,0
-0.6856,0.056,0.14,0.804,True,Couple Leisure,Economy Class,444,7499,2022-08-22,2022-06-01,0
-0.8126,0.02,0.144,0.836,True,Family Leisure,Economy Class,441,7500,2022-08-18,2022-08-01,0
-0.9121,0.053,0.121,0.826,True,Family Leisure,Economy Class,1013,7501,2022-08-03,2022-07-01,0
-0.7332,0.061,0.103,0.835,True,Family Leisure,Economy Class,882,7502,2022-07-30,2022-07-01,0
-0.5434,0.054,0.112,0.835,True,Couple Leisure,Economy Class,371,7503,2022-07-26,2022-07-01,0
-0.7662,0.029,0.125,0.847,True,Family Leisure,Economy Class,362,7504,2022-07-23,2022-07-01,0
-0.8976,0.014,0.123,0.862,True,Solo Leisure,Economy Class,661,7505,2022-07-21,2022-07-01,0
0.9628,0.321,0.0,0.679,True,Couple Leisure,Economy Class,274,7506,2022-06-09,2022-06-01,1
0.8999,0.267,0.0,0.733,True,Solo Leisure,Economy Class,165,7507,2022-06-02,2022-04-01,1
0.912,0.18,0.03,0.79,True,Family Leisure,Economy Class,437,7508,2022-05-21,2022-02-01,1
-0.6142,0.08,0.122,0.798,True,Solo Leisure,Economy Class,861,7509,2022-02-07,2022-01-01,0
0.5497,0.125,0.051,0.824,False,Solo Leisure,Economy Class,389,7510,2021-11-18,2021-11-01,1
-0.8306,0.067,0.258,0.676,True,Couple Leisure,Economy Class,159,7511,2021-11-01,2021-10-01,0
-0.9221,0.037,0.129,0.833,True,Couple Leisure,Economy Class,762,7512,2021-10-15,2021-10-01,0
0.8462,0.071,0.042,0.887,True,Solo Leisure,Economy Class,1068,7513,2020-03-01,2020-02-01,0
0.09,0.02,0.03,0.95,False,Solo Leisure,Economy Class,806,7514,2020-02-29,2020-02-01,0
-0.8669,0.042,0.147,0.811,False,Family Leisure,Economy Class,358,7515,2020-02-26,2020-02-01,0
-0.9556,0.027,0.209,0.764,True,Solo Leisure,Economy Class,427,7516,2020-01-23,2020-01-01,0
0.9456,0.301,0.0,0.699,True,Couple Leisure,Economy Class,276,7517,2019-11-11,2019-11-01,1
-0.8303,0.043,0.217,0.74,True,Solo Leisure,Economy Class,281,7518,2019-05-30,2019-04-01,0
0.8065,0.055,0.019,0.926,True,Family Leisure,Economy Class,763,7519,2019-04-20,2019-04-01,0
-0.9652,0.019,0.167,0.814,True,Family Leisure,Economy Class,690,7520,2018-09-02,2018-08-01,0
-0.7404,0.022,0.087,0.892,True,Couple Leisure,Economy Class,620,7521,2018-06-29,2018-06-01,0
-0.9615,0.068,0.152,0.779,False,Business,Economy Class,1024,7522,2017-09-10,2017-09-01,0
0.968,0.156,0.032,0.812,False,Business,Economy Class,851,7523,2017-07-02,2017-06-01,0
0.8425,0.18,0.056,0.765,False,Couple Leisure,Economy Class,367,7524,2015-11-09,2015-08-01,0
0.9729,0.252,0.0,0.748,False,Family Leisure,Economy Class,402,7525,2015-10-25,2015-10-01,1
0.7906,0.222,0.0,0.778,False,Couple Leisure,Economy Class,179,7526,2015-10-18,2015-10-01,1
0.9927,0.292,0.024,0.684,False,Solo Leisure,Economy Class,638,7527,2015-09-07,2015-09-01,1
0.8519,0.256,0.0,0.744,False,Family Leisure,Economy Class,162,7528,2015-09-04,2015-08-01,1
-0.907,0.029,0.186,0.785,False,Family Leisure,Economy Class,296,7529,2015-08-08,2015-08-01,0
0.9722,0.252,0.022,0.726,False,Unknown,Economy Class,449,7530,2014-12-31,,1
-0.9844,0.021,0.204,0.775,False,Unknown,Economy Class,873,7531,2013-09-04,,0
0.8176,0.148,0.036,0.817,False,Unknown,Economy Class,361,7532,2012-02-16,,1
0.3612,0.107,0.08,0.814,False,Unknown,Economy Class,300,7533,2011-10-05,,1
0.5565,0.1,0.09,0.811,False,Unknown,Unknown,729,7534,2010-01-26,,0
0.9184,0.301,0.042,0.657,False,Unknown,Unknown,204,7535,2009-09-02,,0
-0.9713,0.039,0.124,0.837,True,Business,Economy Class,1229,7536,2022-11-21,2022-11-01,0
-0.5972,0.0,0.083,0.917,True,Solo Leisure,Economy Class,302,7537,2022-10-04,2022-10-01,0
0.877,0.161,0.037,0.803,True,Family Leisure,Business Class,476,7538,2022-06-26,2022-06-01,1
-0.826,0.043,0.099,0.858,True,Couple Leisure,Economy Class,825,7539,2021-12-19,2021-12-01,0
0.9765,0.09,0.039,0.871,False,Family Leisure,Economy Class,2996,7540,2020-03-15,2020-03-01,1
0.4926,0.102,0.068,0.83,False,Solo Leisure,Business Class,477,7541,2020-01-20,2020-01-01,1
0.9725,0.196,0.03,0.774,False,Family Leisure,Economy Class,676,7542,2020-01-06,2020-01-01,1
-0.7849,0.023,0.069,0.909,True,Couple Leisure,Economy Class,886,7543,2019-10-15,2019-10-01,0
