aspect_seat,aspect_food,aspect_staff,aspect_ground_service,aspect_entertainment,aspect_seat_missing,aspect_food_missing,aspect_staff_missing,aspect_ground_service_missing,aspect_entertainment_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.872,-0.872,-0.872,-0.872,,0,0,0,0,1,True,Couple Leisure,Economy Class,1212,0
0.9816,0.9816,0.9816,,,0,0,0,1,1,True,Family Leisure,Economy Class,473,1
0.9757,0.9757,,,0.9757,0,0,1,1,0,False,Family Leisure,Economy Class,589,1
,,0.1027,0.1027,,1,1,0,0,1,True,Couple Leisure,Economy Class,1247,0
,,0.0258,0.0258,,1,1,0,0,1,False,Solo Leisure,Economy Class,2155,0
,,-0.4767,-0.4767,,1,1,0,0,1,True,Couple Leisure,Economy Class,361,0
,,-0.9571,-0.9571,,1,1,0,0,1,False,Family Leisure,Economy Class,731,0
,,,0.1783,,1,1,1,0,1,True,Couple Leisure,Economy Class,304,0
-0.2302,-0.2302,-0.2302,-0.2302,-0.2302,0,0,0,0,0,True,Business,Economy Class,950,1
0.8807,0.8807,0.8807,,,0,0,0,1,1,True,Solo Leisure,Economy Class,280,0
,0.9862,0.9862,0.9862,0.9862,1,0,0,0,0,True,Solo Leisure,Economy Class,705,1
0.9749,0.9749,,,,0,0,1,1,1,False,Family Leisure,Economy Class,280,1
,,-0.8225,-0.8225,-0.8225,1,1,0,0,0,True,Solo Leisure,Economy Class,1790,0
,,-0.765,-0.765,,1,1,0,0,1,True,Solo Leisure,Economy Class,785,0
,,0.9081,,,1,1,0,1,1,True,Solo Leisure,Economy Class,266,1
,,0.743,0.743,,1,1,0,0,1,True,Couple Leisure,Economy Class,1182,0
,,0.886,,,1,1,0,1,1,True,Solo Leisure,Economy Class,229,1
,,0.0516,,,1,1,0,1,1,True,Family Leisure,Economy Class,192,1
0.9841,0.9841,0.9841,0.9841,,0,0,0,0,1,True,Solo Leisure,Economy Class,739,1
,,-0.907,-0.907,,1,1,0,0,1,True,Solo Leisure,Economy Class,1116,0
,,-0.8074,-0.8074,,1,1,0,0,1,True,Solo Leisure,Economy Class,242,0
,,-0.5256,-0.5256,,1,1,0,0,1,False,Family Leisure,Economy Class,273,0
,,-0.8687,-0.8687,,1,1,0,0,1,True,Business,Business Class,328,0
0.2732,,,,,0,1,1,1,1,True,Business,Business Class,364,0
,0.99,0.99,0.99,0.99,1,0,0,0,0,False,Business,Business Class,528,1
-0.8809,,-0.8809,-0.8809,,0,1,0,0,1,True,Family Leisure,Economy Class,1180,0
,,-0.9538,-0.9538,,1,1,0,0,1,False,Solo Leisure,Business Class,1886,0
,0.5859,0.5859,0.5859,,1,0,0,0,1,True,Couple Leisure,Economy Class,1022,0
0.9914,0.9914,0.9914,,0.9914,0,0,0,1,0,False,Solo Leisure,Economy Class,452,1
0.9857,0.9857,0.9857,0.9857,0.9857,0,0,0,0,0,True,Couple Leisure,Economy Class,962,1
,0.9607,0.9607,,,1,0,0,1,1,True,Family Leisure,Business Class,301,1
0.6597,0.6597,,0.6597,0.6597,0,0,1,0,0,True,Solo Leisure,Economy Class,563,0
,,0.8487,0.8487,,1,1,0,0,1,True,Solo Leisure,Economy Class,486,1
,,,0.5106,,1,1,1,0,1,True,Family Leisure,Economy Class,848,0
,0.9501,0.9501,,,1,0,0,1,1,True,Business,Economy Class,184,1
,0.9812,0.9812,,,1,0,0,1,1,False,Solo Leisure,Business Class,248,1
,,-0.855,-0.855,,1,1,0,0,1,True,Couple Leisure,Economy Class,432,0
,,0.9274,0.9274,,1,1,0,0,1,True,Business,Economy Class,395,1
,,,-0.749,,1,1,1,0,1,True,Solo Leisure,Economy Class,738,0
,,-0.0772,-0.0772,,1,1,0,0,1,True,Couple Leisure,Economy Class,866,0
,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,162,1
0.9916,0.9916,0.9916,,,0,0,0,1,1,False,Solo Leisure,Business Class,552,1
,,0.9769,,,1,1,0,1,1,True,Business,Economy Class,343,1
-0.2484,,-0.2484,-0.2484,,0,1,0,0,1,True,Solo Leisure,Economy Class,2866,0
0.9933,0.9933,0.9933,0.9933,0.9933,0,0,0,0,0,True,Family Leisure,Economy Class,1185,1
,,,-0.7269,,1,1,1,0,1,True,Couple Leisure,Economy Class,837,1
,,0.9828,0.9828,,1,1,0,0,1,True,Solo Leisure,Economy Class,668,1
,,,0.793,,1,1,1,0,1,True,Solo Leisure,Economy Class,1380,0
,,0.4767,,0.4767,1,1,0,1,0,True,Couple Leisure,Economy Class,166,0
0.969,,0.969,0.969,,0,1,0,0,1,True,Family Leisure,Economy Class,241,1
,,-0.2263,-0.2263,,1,1,0,0,1,True,Couple Leisure,Economy Class,744,0
-0.8836,-0.8836,-0.8836,-0.8836,,0,0,0,0,1,True,Solo Leisure,Economy Class,1426,0
,,,-0.9868,,1,1,1,0,1,True,Business,Economy Class,1103,0
,,0.7906,,,1,1,0,1,1,True,Business,Business Class,335,1
,,0.961,0.961,,1,1,0,0,1,False,Solo Leisure,Economy Class,344,1
,,0.743,0.743,,1,1,0,0,1,True,Solo Leisure,Economy Class,824,0
,,0.9633,,,1,1,0,1,1,True,Solo Leisure,Business Class,190,1
,0.8442,,0.8442,0.8442,1,0,1,0,0,True,Solo Leisure,Economy Class,379,1
0.6369,,0.6369,0.6369,,0,1,0,0,1,True,Solo Leisure,Economy Class,688,0
-0.8316,,,-0.8316,,0,1,1,0,1,False,Business,Business Class,354,0
0.9828,0.9828,0.9828,,,0,0,0,1,1,True,Couple Leisure,Economy Class,467,1
,,-0.9315,-0.9315,,1,1,0,0,1,True,Solo Leisure,Economy Class,724,0
,0.9282,0.9282,0.9282,0.9282,1,0,0,0,0,True,Couple Leisure,Economy Class,386,1
,,0.5719,,0.5719,1,1,0,1,0,True,Business,Economy Class,266,1
,0.9493,0.9493,0.9493,0.9493,1,0,0,0,0,True,Business,Economy Class,434,1
,-0.9169,,-0.9169,,1,0,1,0,1,True,Couple Leisure,Economy Class,1003,0
0.7128,0.7128,0.7128,,,0,0,0,1,1,False,Couple Leisure,Economy Class,462,1
0.5233,0.5233,,0.5233,0.5233,0,0,1,0,0,True,Couple Leisure,Economy Class,1106,1
-0.6369,-0.6369,-0.6369,-0.6369,-0.6369,0,0,0,0,0,True,Couple Leisure,Economy Class,972,1
0.8979,0.8979,0.8979,0.8979,0.8979,0,0,0,0,0,True,Family Leisure,Economy Class,477,1
0.8971,0.8971,0.8971,0.8971,0.8971,0,0,0,0,0,True,Couple Leisure,Economy Class,2699,1
0.8979,0.8979,0.8979,0.8979,,0,0,0,0,1,True,Couple Leisure,Economy Class,507,1
0.9652,0.9652,0.9652,,0.9652,0,0,0,1,0,True,Family Leisure,Economy Class,557,1
0.9477,0.9477,0.9477,,,0,0,0,1,1,True,Solo Leisure,Economy Class,725,0
-0.886,,-0.886,-0.886,,0,1,0,0,1,True,Solo Leisure,Economy Class,373,0
0.6501,,0.6501,,0.6501,0,1,0,1,0,True,Business,Economy Class,476,0
,-0.4074,-0.4074,-0.4074,-0.4074,1,0,0,0,0,False,Family Leisure,Economy Class,2754,0
,,,-0.8658,,1,1,1,0,1,True,Couple Leisure,Economy Class,547,0
-0.5256,,-0.5256,-0.5256,-0.5256,0,1,0,0,0,True,Couple Leisure,Economy Class,1019,0
-0.8583,-0.8583,-0.8583,,-0.8583,0,0,0,1,0,False,Family Leisure,Business Class,1682,0
,,-0.9524,-0.9524,-0.9524,1,1,0,0,0,True,Solo Leisure,Economy Class,2116,0
0.25,,,,,0,1,1,1,1,True,Couple Leisure,Economy Class,684,0
0.1779,0.1779,0.1779,0.1779,,0,0,0,0,1,True,Couple Leisure,Economy Class,1112,0
,-0.891,-0.891,-0.891,,1,0,0,0,1,True,Family Leisure,Economy Class,957,0
,0.9818,0.9818,,,1,0,0,1,1,True,Solo Leisure,Economy Class,683,1
0.8885,,0.8885,,,0,1,0,1,1,False,Family Leisure,Economy Class,604,0
0.9753,0.9753,0.9753,,0.9753,0,0,0,1,0,True,Solo Leisure,Economy Class,468,1
-0.785,-0.785,,,,0,0,1,1,1,True,Business,Business Class,778,0
,0.9612,0.9612,,0.9612,1,0,0,1,0,True,Solo Leisure,Economy Class,405,1
0.2887,0.2887,0.2887,0.2887,0.2887,0,0,0,0,0,True,Solo Leisure,Economy Class,1225,0
0.9935,0.9935,0.9935,,0.9935,0,0,0,1,0,True,Solo Leisure,Economy Class,769,1
,0.9771,0.9771,,,1,0,0,1,1,False,Business,Business Class,308,1
-0.9136,-0.9136,-0.9136,-0.9136,,0,0,0,0,1,True,Family Leisure,Economy Class,1380,0
-0.8284,-0.8284,-0.8284,-0.8284,-0.8284,0,0,0,0,0,True,Solo Leisure,Economy Class,1748,0
,,,0.8862,,1,1,1,0,1,False,Family Leisure,Business Class,1231,0
,-0.9732,-0.9732,-0.9732,,1,0,0,0,1,True,Solo Leisure,Economy Class,1253,0
-0.6124,-0.6124,-0.6124,-0.6124,-0.6124,0,0,0,0,0,True,Family Leisure,Business Class,1345,0
0.9774,0.9774,0.9774,0.9774,,0,0,0,0,1,True,Couple Leisure,Economy Class,466,1
0.9509,0.9509,0.9509,,,0,0,0,1,1,False,Solo Leisure,Economy Class,372,1
0.6533,0.6533,0.6533,0.6533,0.6533,0,0,0,0,0,True,Solo Leisure,Business Class,1924,0
,,0.9501,0.9501,0.9501,1,1,0,0,0,True,Solo Leisure,Economy Class,1156,1
0.9831,0.9831,0.9831,0.9831,,0,0,0,0,1,True,Solo Leisure,Economy Class,2501,1
0.976,0.976,0.976,0.976,0.976,0,0,0,0,0,True,Family Leisure,Business Class,2241,0
0.9878,,0.9878,0.9878,0.9878,0,1,0,0,0,True,Solo Leisure,Business Class,1568,1
0.9719,0.9719,,0.9719,0.9719,0,0,1,0,0,True,Solo Leisure,Economy Class,1036,1
0.9905,0.9905,0.9905,0.9905,,0,0,0,0,1,True,Couple Leisure,Business Class,1122,1
,,0.4675,0.4675,,1,1,0,0,1,True,Solo Leisure,Economy Class,755,0
0.9862,0.9862,0.9862,0.9862,0.9862,0,0,0,0,0,True,Solo Leisure,Economy Class,1349,0
0.9413,,0.9413,,,0,1,0,1,1,True,Business,Economy Class,263,1
,0.9274,0.9274,,,1,0,0,1,1,True,Couple Leisure,Economy Class,301,1
0.9193,0.9193,0.9193,0.9193,0.9193,0,0,0,0,0,True,Couple Leisure,Business Class,1605,1
0.9928,0.9928,0.9928,0.9928,0.9928,0,0,0,0,0,True,Couple Leisure,Business Class,1272,1
0.9643,0.9643,0.9643,0.9643,0.9643,0,0,0,0,0,True,Solo Leisure,Economy Class,444,1
,0.9459,0.9459,0.9459,,1,0,0,0,1,True,Business,Economy Class,296,1
0.9612,0.9612,0.9612,0.9612,0.9612,0,0,0,0,0,False,Solo Leisure,Business Class,1132,1
0.9729,0.9729,0.9729,,,0,0,0,1,1,False,Solo Leisure,Economy Class,472,1
0.9892,0.9892,0.9892,0.9892,0.9892,0,0,0,0,0,False,Couple Leisure,Economy Class,990,0
,0.875,0.875,0.875,0.875,1,0,0,0,0,False,Solo Leisure,Economy Class,417,1
0.9476,0.9476,0.9476,,0.9476,0,0,0,1,0,False,Solo Leisure,Economy Class,299,1
0.9682,0.9682,0.9682,,0.9682,0,0,0,1,0,False,Family Leisure,Economy Class,639,1
-0.9584,-0.9584,-0.9584,-0.9584,-0.9584,0,0,0,0,0,False,Couple Leisure,Economy Class,1248,0
0.946,0.946,0.946,,,0,0,0,1,1,False,Solo Leisure,Economy Class,603,1
,-0.7787,-0.7787,-0.7787,-0.7787,1,0,0,0,0,False,Solo Leisure,Economy Class,1503,0
-0.8882,-0.8882,-0.8882,-0.8882,,0,0,0,0,1,False,Couple Leisure,Business Class,2573,0
,0.9705,0.9705,,,1,0,0,1,1,False,Family Leisure,Economy Class,370,1
0.8563,0.8563,0.8563,0.8563,0.8563,0,0,0,0,0,False,Couple Leisure,Economy Class,969,1
0.9867,0.9867,0.9867,0.9867,0.9867,0,0,0,0,0,False,Family Leisure,Economy Class,1000,1
,0.9153,0.9153,,0.9153,1,0,0,1,0,False,Solo Leisure,Economy Class,490,1
,0.25,0.25,,,1,0,0,1,1,False,Family Leisure,Economy Class,290,0
0.987,0.987,0.987,0.987,0.987,0,0,0,0,0,False,Solo Leisure,Business Class,1375,1
,,,-0.1027,,1,1,1,0,1,False,Family Leisure,Economy Class,1045,0
0.9044,0.9044,0.9044,,0.9044,0,0,0,1,0,False,Business,Business Class,394,1
0.9901,0.9901,0.9901,,0.9901,0,0,0,1,0,False,Solo Leisure,Economy Class,825,1
0.9475,0.9475,0.9475,,,0,0,0,1,1,False,Solo Leisure,Business Class,1165,1
0.9467,0.9467,0.9467,0.9467,0.9467,0,0,0,0,0,False,Solo Leisure,First Class,780,1
0.8516,0.8516,0.8516,,0.8516,0,0,0,1,0,False,Couple Leisure,Economy Class,1104,1
0.8908,,,0.8908,,0,1,1,0,1,False,Family Leisure,Economy Class,1783,0
,0.7845,0.7845,,0.7845,1,0,0,1,0,False,Solo Leisure,Economy Class,916,1
0.9781,0.9781,0.9781,,0.9781,0,0,0,1,0,False,Solo Leisure,Business Class,1010,1
0.9937,0.9937,0.9937,0.9937,,0,0,0,0,1,False,Business,Business Class,1325,1
0.9694,0.9694,0.9694,,,0,0,0,1,1,False,Couple Leisure,Business Class,722,1
,0.9186,0.9186,,0.9186,1,0,0,1,0,False,Family Leisure,Economy Class,754,1
0.9833,0.9833,,0.9833,0.9833,0,0,1,0,0,False,Solo Leisure,Economy Class,456,1
,0.926,0.926,0.926,0.926,1,0,0,0,0,False,Couple Leisure,Economy Class,578,1
,,0.8779,,0.8779,1,1,0,1,0,False,Couple Leisure,Economy Class,458,1
,,0.9273,,,1,1,0,1,1,False,Couple Leisure,Business Class,288,1
0.9904,0.9904,0.9904,0.9904,0.9904,0,0,0,0,0,False,Solo Leisure,Economy Class,709,1
0.9839,0.9839,0.9839,0.9839,0.9839,0,0,0,0,0,False,Solo Leisure,Business Class,1306,1
,0.9231,0.9231,,,1,0,0,1,1,False,Solo Leisure,Economy Class,584,1
0.8689,0.8689,,,,0,0,1,1,1,False,Solo Leisure,Economy Class,361,1
0.7783,,0.7783,0.7783,,0,1,0,0,1,False,Couple Leisure,Economy Class,543,1
0.8916,,0.8916,,0.8916,0,1,0,1,0,False,Couple Leisure,Business Class,615,1
0.9881,0.9881,0.9881,,0.9881,0,0,0,1,0,False,Solo Leisure,Business Class,700,1
0.9828,0.9828,0.9828,,0.9828,0,0,0,1,0,False,Couple Leisure,Economy Class,607,1
0.7964,0.7964,0.7964,,0.7964,0,0,0,1,0,False,Couple Leisure,Economy Class,528,0
0.9509,0.9509,0.9509,,0.9509,0,0,0,1,0,False,Couple Leisure,Economy Class,424,1
0.9941,0.9941,0.9941,,0.9941,0,0,0,1,0,False,Couple Leisure,Economy Class,1529,1
0.934,0.934,0.934,0.934,0.934,0,0,0,0,0,False,Family Leisure,First Class,1163,1
0.936,0.936,0.936,,,0,0,0,1,1,False,Solo Leisure,Business Class,837,1
-0.1027,-0.1027,-0.1027,,-0.1027,0,0,0,1,0,False,Couple Leisure,Business Class,323,1
0.8915,0.8915,0.8915,,,0,0,0,1,1,False,Family Leisure,Economy Class,525,1
0.973,0.973,0.973,,0.973,0,0,0,1,0,False,Business,Business Class,1087,1
0.9231,,,,,0,1,1,1,1,False,Unknown,Business Class,600,1
0.9899,0.9899,0.9899,,0.9899,0,0,0,1,0,False,Unknown,Economy Class,1358,1
0.7859,0.7859,0.7859,,,0,0,0,1,1,False,Unknown,Economy Class,878,1
0.9758,0.9758,0.9758,,,0,0,0,1,1,False,Unknown,Business Class,803,1
,,,,0.0258,1,1,1,1,0,False,Family Leisure,Economy Class,364,0
,,,-0.34,,1,1,1,0,1,True,Business,Business Class,465,0
,0.1296,,,,1,0,1,1,1,True,Family Leisure,Economy Class,1646,0
-0.9745,-0.9745,-0.9745,-0.9745,-0.9745,0,0,0,0,0,True,Business,Business Class,3249,0
,,0.2057,,,1,1,0,1,1,False,Business,Economy Class,519,0
,,0.7269,0.7269,,1,1,0,0,1,True,Family Leisure,Economy Class,328,0
,,,-0.7783,,1,1,1,0,1,True,Solo Leisure,Economy Class,181,0
,,,0.5207,,1,1,1,0,1,True,Solo Leisure,Economy Class,269,0
0.9186,0.9186,0.9186,,0.9186,0,0,0,1,0,False,Solo Leisure,Economy Class,180,1
-0.2023,,,-0.2023,,0,1,1,0,1,True,Family Leisure,Business Class,869,0
,,-0.6599,-0.6599,,1,1,0,0,1,True,Family Leisure,Economy Class,849,0
-0.0772,-0.0772,-0.0772,,-0.0772,0,0,0,1,0,True,Business,Economy Class,666,0
-0.9501,-0.9501,-0.9501,-0.9501,,0,0,0,0,1,True,Solo Leisure,Business Class,1658,0
,,,-0.34,,1,1,1,0,1,True,Couple Leisure,Economy Class,458,0
,-0.836,,-0.836,,1,0,1,0,1,True,Family Leisure,Economy Class,376,0
0.5106,,0.5106,0.5106,,0,1,0,0,1,True,Solo Leisure,Business Class,256,1
,,-0.886,-0.886,,1,1,0,0,1,True,Solo Leisure,Economy Class,507,0
,-0.9058,-0.9058,-0.9058,-0.9058,1,0,0,0,0,False,Business,Economy Class,851,0
-0.8128,-0.8128,-0.8128,-0.8128,,0,0,0,0,1,True,Business,Business Class,1329,0
,,-0.9001,-0.9001,,1,1,0,0,1,True,Couple Leisure,Economy Class,699,0
0.9517,0.9517,0.9517,,0.9517,0,0,0,1,0,True,Solo Leisure,Economy Class,531,1
,,,-0.9652,,1,1,1,0,1,True,Solo Leisure,Economy Class,618,0
,,-0.9337,-0.9337,-0.9337,1,1,0,0,0,False,Family Leisure,Economy Class,477,0
,,0.6369,0.6369,,1,1,0,0,1,True,Family Leisure,Economy Class,342,0
,,-0.6249,-0.6249,,1,1,0,0,1,True,Family Leisure,Economy Class,552,0
-0.872,,,-0.872,,0,1,1,0,1,True,Solo Leisure,Economy Class,500,0
,,-0.5867,-0.5867,,1,1,0,0,1,True,Family Leisure,Economy Class,356,0
,-0.9766,-0.9766,-0.9766,,1,0,0,0,1,True,Family Leisure,Economy Class,504,0
,,-0.8957,-0.8957,,1,1,0,0,1,True,Solo Leisure,Economy Class,689,0
,,-0.0516,-0.0516,,1,1,0,0,1,True,Family Leisure,Economy Class,567,0
,,,-0.9774,,1,1,1,0,1,True,Solo Leisure,Business Class,1523,0
,,,-0.7654,,1,1,1,0,1,False,Family Leisure,Economy Class,225,0
,,,0.2023,,1,1,1,0,1,False,Family Leisure,First Class,221,0
,,-0.9697,-0.9697,,1,1,0,0,1,False,Solo Leisure,Economy Class,589,0
,,,-0.7003,,1,1,1,0,1,False,Couple Leisure,Business Class,385,0
-0.6979,-0.6979,-0.6979,,,0,0,0,1,1,True,Solo Leisure,Economy Class,905,0
,-0.1027,-0.1027,,,1,0,0,1,1,False,Solo Leisure,Economy Class,746,0
,0.9823,0.9823,,,1,0,0,1,1,True,Solo Leisure,Business Class,586,1
-0.8565,,-0.8565,-0.8565,,0,1,0,0,1,True,Solo Leisure,Economy Class,409,0
,,0.6859,0.6859,,1,1,0,0,1,True,Family Leisure,Economy Class,920,0
,,,0.891,0.891,1,1,1,0,0,True,Family Leisure,Economy Class,902,0
,,0.8043,0.8043,,1,1,0,0,1,True,Solo Leisure,Economy Class,3430,0
,-0.9756,-0.9756,-0.9756,-0.9756,1,0,0,0,0,False,Couple Leisure,Economy Class,787,0
,,,-0.8295,,1,1,1,0,1,True,Business,Premium Economy,1043,0
,,,,-0.5434,1,1,1,1,0,False,Solo Leisure,Economy Class,506,0
0.946,,,0.946,,0,1,1,0,1,True,Solo Leisure,Economy Class,2562,1
,,-0.7184,-0.7184,,1,1,0,0,1,True,Solo Leisure,Economy Class,242,1
,-0.743,-0.743,-0.743,,1,0,0,0,1,True,Solo Leisure,Economy Class,1765,0
,-0.9118,-0.9118,-0.9118,,1,0,0,0,1,True,Solo Leisure,Economy Class,611,0
,,,0.1779,,1,1,1,0,1,True,Family Leisure,Economy Class,196,0
,,0.5653,,,1,1,0,1,1,False,Solo Leisure,Economy Class,599,0
0.9625,0.9625,0.9625,,0.9625,0,0,0,1,0,True,Family Leisure,Economy Class,992,1
,,-0.6249,-0.6249,,1,1,0,0,1,True,Family Leisure,Economy Class,537,0
,,-0.7906,,,1,1,0,1,1,True,Business,Economy Class,1072,0
-0.891,-0.891,-0.891,,-0.891,0,0,0,1,0,True,Solo Leisure,Economy Class,602,0
,,-0.024,-0.024,,1,1,0,0,1,False,Family Leisure,Economy Class,880,0
,,-0.9872,-0.9872,-0.9872,1,1,0,0,0,True,Solo Leisure,Economy Class,714,0
-0.8722,-0.8722,-0.8722,,-0.8722,0,0,0,1,0,False,Couple Leisure,Business Class,492,0
,,-0.7096,-0.7096,,1,1,0,0,1,True,Family Leisure,Economy Class,555,0
,,-0.9376,-0.9376,,1,1,0,0,1,False,Family Leisure,Business Class,1050,0
,,-0.9517,-0.9517,,1,1,0,0,1,False,Solo Leisure,Economy Class,2223,0
,,-0.5994,-0.5994,,1,1,0,0,1,False,Solo Leisure,Economy Class,627,0
,,-0.8074,-0.8074,,1,1,0,0,1,True,Solo Leisure,Economy Class,271,0
,,,-0.1798,,1,1,1,0,1,False,Business,Business Class,509,0
,,-0.9118,,-0.9118,1,1,0,1,0,True,Solo Leisure,Economy Class,277,0
,0.3818,,0.3818,,1,0,1,0,1,False,Family Leisure,Economy Class,386,0
0.9022,0.9022,,,0.9022,0,0,1,1,0,False,Couple Leisure,Economy Class,323,0
,,-0.9633,-0.9633,-0.9633,1,1,0,0,0,True,Family Leisure,Economy Class,2588,0
-0.8807,,-0.8807,-0.8807,,0,1,0,0,1,True,Solo Leisure,Economy Class,495,0
,,,-0.961,,1,1,1,0,1,False,Solo Leisure,Economy Class,765,0
,-0.0516,-0.0516,-0.0516,-0.0516,1,0,0,0,0,False,Solo Leisure,Economy Class,465,0
,,-0.9325,-0.9325,,1,1,0,0,1,True,Solo Leisure,Economy Class,309,0
-0.128,-0.128,,,-0.128,0,0,1,1,0,True,Business,Business Class,570,0
,,,-0.7269,,1,1,1,0,1,True,Couple Leisure,Economy Class,695,0
,0.9281,,0.9281,,1,0,1,0,1,True,Solo Leisure,Business Class,427,1
-0.9709,,-0.9709,-0.9709,-0.9709,0,1,0,0,0,True,Solo Leisure,Economy Class,835,0
,-0.7096,-0.7096,,,1,0,0,1,1,True,Family Leisure,Economy Class,348,0
-0.8422,-0.8422,-0.8422,-0.8422,-0.8422,0,0,0,0,0,True,Solo Leisure,Economy Class,2337,1
,-0.25,-0.25,,-0.25,1,0,0,1,0,True,Family Leisure,Economy Class,500,0
0.0314,0.0314,,,0.0314,0,0,1,1,0,True,Solo Leisure,Economy Class,888,0
-0.9539,-0.9539,-0.9539,,-0.9539,0,0,0,1,0,True,Family Leisure,Economy Class,194,0
,-0.9062,-0.9062,-0.9062,,1,0,0,0,1,True,Solo Leisure,Economy Class,529,0
,,-0.6808,-0.6808,,1,1,0,0,1,True,Business,Business Class,621,0
,,-0.7755,-0.7755,,1,1,0,0,1,True,Solo Leisure,Economy Class,742,0
,,,-0.7514,,1,1,1,0,1,True,Solo Leisure,Economy Class,329,0
,,,-0.7351,,1,1,1,0,1,True,Solo Leisure,Economy Class,324,0
-0.4767,-0.4767,-0.4767,,,0,0,0,1,1,True,Family Leisure,Economy Class,623,0
,,-0.891,-0.891,,1,1,0,0,1,True,Solo Leisure,Business Class,659,0
,,-0.8176,-0.8176,,1,1,0,0,1,True,Business,Business Class,1275,0
-0.9836,,-0.9836,-0.9836,,0,1,0,0,1,False,Family Leisure,Economy Class,1624,0
0.5106,0.5106,0.5106,,,0,0,0,1,1,False,Solo Leisure,Economy Class,379,0
0.7269,,0.7269,,,0,1,0,1,1,False,Family Leisure,Economy Class,573,1
0.8176,0.8176,0.8176,0.8176,0.8176,0,0,0,0,0,True,Solo Leisure,Economy Class,1325,0
-0.8555,,-0.8555,,,0,1,0,1,1,True,Solo Leisure,Economy Class,295,0
0.9808,0.9808,,0.9808,0.9808,0,0,1,0,0,True,Business,Business Class,1146,1
,,-0.8442,-0.8442,,1,1,0,0,1,True,Solo Leisure,Economy Class,1354,0
-0.7996,-0.7996,,-0.7996,,0,0,1,0,1,True,Family Leisure,Economy Class,1353,0
,0.0,0.0,,,1,0,0,1,1,True,Couple Leisure,Business Class,339,0
,-0.8074,,-0.8074,-0.8074,1,0,1,0,0,False,Couple Leisure,Economy Class,192,0
0.979,0.979,0.979,0.979,0.979,0,0,0,0,0,True,Solo Leisure,Economy Class,1676,1
,,,-0.8834,,1,1,1,0,1,True,Business,Economy Class,476,0
0.9826,0.9826,0.9826,0.9826,0.9826,0,0,0,0,0,True,Business,Economy Class,1484,1
,,-0.9394,-0.9394,,1,1,0,0,1,True,Couple Leisure,Economy Class,946,0
0.802,0.802,0.802,0.802,,0,0,0,0,1,True,Solo Leisure,Business Class,1391,0
,,-0.9201,-0.9201,,1,1,0,0,1,True,Business,Economy Class,1010,0
,,,0.1027,,1,1,1,0,1,False,Business,Economy Class,753,0
0.9914,0.9914,,0.9914,0.9914,0,0,1,0,0,True,Business,Economy Class,1457,1
,,-0.4215,-0.4215,,1,1,0,0,1,True,Couple Leisure,Economy Class,562,0
,,-0.9062,-0.9062,,1,1,0,0,1,True,Solo Leisure,Economy Class,2045,0
,,-0.7269,-0.7269,,1,1,0,0,1,True,Solo Leisure,Economy Class,763,0
,,,-0.5423,,1,1,1,0,1,False,Solo Leisure,Economy Class,473,0
,0.9699,0.9699,0.9699,,1,0,0,0,1,False,Family Leisure,Economy Class,286,1
0.9875,0.9875,,0.9875,0.9875,0,0,1,0,0,True,Business,Economy Class,1606,1
0.9778,0.9778,0.9778,0.9778,,0,0,0,0,1,True,Family Leisure,Business Class,271,1
,,0.9336,0.9336,,1,1,0,0,1,True,Solo Leisure,Economy Class,428,1
,0.989,0.989,0.989,0.989,1,0,0,0,0,True,Solo Leisure,Economy Class,1293,1
,,,0.25,,1,1,1,0,1,True,Business,Economy Class,617,0
,,-0.25,-0.25,,1,1,0,0,1,False,Couple Leisure,Economy Class,1152,0
-0.9173,-0.9173,-0.9173,-0.9173,,0,0,0,0,1,True,Solo Leisure,Economy Class,816,0
,,-0.9369,-0.9369,-0.9369,1,1,0,0,0,True,Solo Leisure,Economy Class,1399,0
0.8242,0.8242,0.8242,0.8242,,0,0,0,0,1,True,Business,Economy Class,902,1
,,-0.9468,-0.9468,,1,1,0,0,1,False,Solo Leisure,Economy Class,733,0
,,,0.1531,,1,1,1,0,1,True,Business,Business Class,1297,0
0.9892,,0.9892,,,0,1,0,1,1,False,Business,Business Class,313,1
,,-0.8074,-0.8074,,1,1,0,0,1,False,Couple Leisure,Economy Class,3458,0
,,,0.0,,1,1,1,0,1,True,Family Leisure,Economy Class,296,0
,,,-0.979,,1,1,1,0,1,True,Family Leisure,Economy Class,1415,0
,,-0.9104,-0.9104,-0.9104,1,1,0,0,0,False,Family Leisure,Economy Class,476,0
-0.9563,-0.9563,-0.9563,-0.9563,-0.9563,0,0,0,0,0,True,Business,Economy Class,386,0
,,-0.024,-0.024,,1,1,0,0,1,True,Solo Leisure,Economy Class,657,0
,,,-0.5994,,1,1,1,0,1,True,Solo Leisure,Economy Class,377,0
,,-0.9231,-0.9231,,1,1,0,0,1,True,Solo Leisure,Economy Class,444,0
,,0.764,0.764,,1,1,0,0,1,True,Business,Economy Class,1491,0
,,,-0.2732,,1,1,1,0,1,True,Solo Leisure,Economy Class,263,0
,,,-0.6486,,1,1,1,0,1,True,Couple Leisure,Economy Class,237,0
,-0.862,,-0.862,,1,0,1,0,1,True,Couple Leisure,Economy Class,855,0
,-0.1739,,-0.1739,-0.1739,1,0,1,0,0,True,Business,Economy Class,1186,1
