Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Seat Comfort_missing,Cabin Staff Service_missing,Food & Beverages_missing,Ground Service_missing,Value For Money_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
1.0,3.0,2.0,4.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,783,0
4.0,5.0,4.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,593,1
3.0,5.0,3.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,862,1
1.0,3.0,1.0,,2.0,0,0,0,1,0,False,Unknown,Economy Class,355,0
1.0,1.0,1.0,,1.0,0,0,0,1,0,False,Unknown,Economy Class,900,0
1.0,2.0,2.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,927,0
3.0,3.0,2.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,385,1
4.0,5.0,2.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,535,1
2.0,3.0,3.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,1412,1
,,,,,1,1,1,1,1,False,Unknown,Unknown,273,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,819,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,555,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,468,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,323,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,207,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,545,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,838,0
4.0,4.0,3.0,4.0,5.0,0,0,0,0,0,True,Family Leisure,Economy Class,362,1
4.0,2.0,4.0,4.0,3.0,0,0,0,0,0,False,Family Leisure,Economy Class,489,1
2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Business Class,596,0
5.0,4.0,3.0,3.0,3.0,0,0,0,0,0,False,Family Leisure,Economy Class,431,1
2.0,3.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Business Class,1132,0
1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Business Class,981,0
1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,423,0
5.0,1.0,1.0,5.0,2.0,0,0,0,0,0,False,Business,Business Class,1787,0
1.0,2.0,2.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,1548,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,979,1
1.0,,,1.0,2.0,0,1,1,0,0,True,Couple Leisure,Economy Class,358,0
1.0,5.0,4.0,5.0,1.0,0,0,0,0,0,True,Business,Business Class,618,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,552,1
3.0,3.0,3.0,1.0,3.0,0,0,0,0,0,True,Couple Leisure,Economy Class,178,0
4.0,5.0,4.0,5.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,630,1
1.0,1.0,2.0,1.0,3.0,0,0,0,0,0,True,Family Leisure,Economy Class,236,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1630,1
4.0,5.0,4.0,5.0,4.0,0,0,0,0,0,True,Family Leisure,Economy Class,486,1
4.0,1.0,1.0,3.0,2.0,0,0,0,0,0,True,Family Leisure,Business Class,890,0
2.0,2.0,4.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,488,0
3.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,419,1
5.0,5.0,5.0,3.0,4.0,0,0,0,0,0,True,Solo Leisure,Business Class,485,1
2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,803,0
1.0,2.0,2.0,1.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,430,0
4.0,5.0,5.0,5.0,4.0,0,0,0,0,0,True,Family Leisure,Economy Class,1158,1
4.0,3.0,4.0,4.0,3.0,0,0,0,0,0,True,Solo Leisure,Economy Class,246,1
4.0,5.0,5.0,4.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,291,1
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,229,0
1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1720,0
3.0,4.0,4.0,4.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,832,1
,,,1.0,1.0,1,1,1,0,0,True,Couple Leisure,Economy Class,1463,0
,,,,1.0,1,1,1,1,0,False,Solo Leisure,Economy Class,572,0
,,,1.0,1.0,1,1,1,0,0,True,Couple Leisure,Economy Class,366,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Business,Economy Class,629,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,258,0
,,,1.0,1.0,1,1,1,0,0,True,Couple Leisure,Economy Class,1070,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,1024,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,498,0
,,,1.0,1.0,1,1,1,0,0,True,Business,Economy Class,171,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,403,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,936,0
,,,,1.0,1,1,1,1,0,True,Family Leisure,Economy Class,287,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Business,Economy Class,598,0
,,,1.0,1.0,1,1,1,0,0,False,Solo Leisure,Economy Class,210,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,280,0
3.0,4.0,,3.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,821,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,325,0
3.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,491,0
3.0,,,1.0,1.0,0,1,1,0,0,True,Couple Leisure,Economy Class,853,0
4.0,2.0,,1.0,2.0,0,0,1,0,0,True,Couple Leisure,Economy Class,856,0
,,,1.0,1.0,1,1,1,0,0,False,Couple Leisure,Economy Class,1232,0
,,,1.0,1.0,1,1,1,0,0,True,Solo Leisure,Economy Class,715,0
5.0,4.0,,4.0,4.0,0,0,1,0,0,False,Solo Leisure,Economy Class,338,1
,,,1.0,1.0,1,1,1,0,0,False,Solo Leisure,Economy Class,1081,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,529,1
4.0,5.0,,5.0,5.0,0,0,1,0,0,False,Solo Leisure,Economy Class,455,1
4.0,3.0,3.0,4.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,275,1
4.0,3.0,3.0,3.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,334,1
3.0,4.0,3.0,5.0,4.0,0,0,0,0,0,False,Business,Economy Class,1156,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,969,1
3.0,3.0,3.0,2.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,418,1
3.0,3.0,1.0,4.0,4.0,0,0,0,0,0,False,Couple Leisure,Economy Class,662,1
3.0,4.0,4.0,4.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,377,1
3.0,5.0,5.0,4.0,5.0,0,0,0,0,0,True,Business,Economy Class,258,1
3.0,4.0,3.0,4.0,3.0,0,0,0,0,0,True,Business,Economy Class,218,1
4.0,3.0,3.0,3.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,273,1
5.0,4.0,3.0,4.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,182,1
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0,False,Business,Economy Class,301,1
4.0,5.0,4.0,5.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,483,1
4.0,4.0,2.0,5.0,4.0,0,0,0,0,0,False,Business,Economy Class,310,1
4.0,4.0,3.0,4.0,3.0,0,0,0,0,0,False,Business,Economy Class,564,1
3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,569,1
4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,316,1
4.0,5.0,4.0,5.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,285,1
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Business Class,1116,0
2.0,2.0,1.0,1.0,2.0,0,0,0,0,0,False,Business,Economy Class,870,0
3.0,4.0,3.0,3.0,3.0,0,0,0,0,0,False,Business,Economy Class,211,1
5.0,5.0,5.0,4.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,417,1
4.0,4.0,1.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,465,1
4.0,4.0,4.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,177,1
1.0,3.0,1.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,1237,1
4.0,3.0,3.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,1567,1
4.0,3.0,3.0,,,0,0,0,1,1,False,Unknown,Economy Class,472,0
4.0,4.0,3.0,,4.0,0,0,0,1,0,False,Unknown,Business Class,307,1
5.0,5.0,5.0,,5.0,0,0,0,1,0,False,Unknown,Business Class,317,1
4.0,4.0,3.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,511,1
3.0,4.0,3.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,559,1
3.0,3.0,2.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,1500,1
4.0,4.0,5.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,509,1
5.0,4.0,5.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,1218,1
2.0,1.0,2.0,,2.0,0,0,0,1,0,False,Unknown,Business Class,649,0
4.0,5.0,5.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,303,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,458,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,953,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,731,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,227,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,853,1
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,289,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,277,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,190,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,721,1
,,,,4.0,1,1,1,1,0,False,Unknown,Economy Class,843,1
,,,,,1,1,1,1,1,False,Unknown,Unknown,525,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,167,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,302,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,921,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,396,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,464,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,223,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,359,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1866,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,421,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,877,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,551,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,464,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,526,0
3.0,4.0,,,4.0,0,0,1,1,0,False,Unknown,Economy Class,369,1
5.0,5.0,4.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1200,1
2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,True,Business,Economy Class,741,0
4.0,3.0,4.0,4.0,4.0,0,0,0,0,0,False,Business,Economy Class,463,0
1.0,3.0,1.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,1353,1
3.0,2.0,1.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,594,0
2.0,3.0,3.0,3.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1125,1
,,,1.0,1.0,1,1,1,0,0,False,Solo Leisure,Economy Class,591,0
2.0,1.0,1.0,2.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1156,0
2.0,3.0,3.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,637,0
3.0,3.0,2.0,2.0,4.0,0,0,0,0,0,False,Family Leisure,Economy Class,817,1
2.0,2.0,3.0,2.0,4.0,0,0,0,0,0,False,Family Leisure,Economy Class,801,0
3.0,4.0,3.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,644,1
,,,,1.0,1,1,1,1,0,False,Unknown,Economy Class,326,0
,,,,1.0,1,1,1,1,0,False,Unknown,Business Class,599,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,677,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,396,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,283,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,909,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,361,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,344,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,768,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,557,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1144,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,326,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,977,0
,,,,1.0,1,1,1,1,0,True,Couple Leisure,Economy Class,1138,0
,,,1.0,1.0,1,1,1,0,0,False,Couple Leisure,Economy Class,826,0
1.0,,,1.0,1.0,0,1,1,0,0,True,Business,Economy Class,1543,0
3.0,4.0,3.0,3.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,204,1
4.0,5.0,3.0,5.0,3.0,0,0,0,0,0,False,Solo Leisure,Economy Class,245,1
4.0,4.0,,4.0,3.0,0,0,1,0,0,True,Solo Leisure,Economy Class,381,1
3.0,3.0,,3.0,2.0,0,0,1,0,0,True,Couple Leisure,Economy Class,402,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Business,Economy Class,528,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,345,0
4.0,5.0,4.0,4.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,788,1
1.0,2.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Premium Economy,763,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,False,Family Leisure,Economy Class,310,0
2.0,3.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1113,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1554,0
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,802,0
4.0,4.0,3.0,,4.0,0,0,0,1,0,False,Unknown,Business Class,428,1
3.0,3.0,3.0,,2.0,0,0,0,1,0,False,Unknown,Economy Class,1369,0
3.0,2.0,1.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,1120,0
5.0,5.0,4.0,,5.0,0,0,0,1,0,False,Unknown,Economy Class,330,1
,,,,,1,1,1,1,1,False,Unknown,Unknown,448,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,255,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1517,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1736,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1717,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,826,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,281,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,522,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1503,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,1303,0
,,,,,1,1,1,1,1,False,Unknown,Unknown,553,1
3.0,2.0,,1.0,3.0,0,0,1,0,0,True,Solo Leisure,Business Class,1124,0
,,,1.0,1.0,1,1,1,0,0,False,Couple Leisure,Economy Class,632,0
4.0,4.0,,3.0,5.0,0,0,1,0,0,True,Solo Leisure,Economy Class,578,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Business,Economy Class,507,0
2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,False,Solo Leisure,Economy Class,777,0
2.0,1.0,1.0,2.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,508,0
3.0,5.0,4.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,1390,0
3.0,3.0,3.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1248,0
,,,1.0,1.0,1,1,1,0,0,True,Couple Leisure,Economy Class,727,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,230,0
,,,1.0,1.0,1,1,1,0,0,True,Couple Leisure,Economy Class,613,0
,,,,1.0,1,1,1,1,0,False,Family Leisure,Economy Class,1238,0
,,,,1.0,1,1,1,1,0,False,Family Leisure,Economy Class,540,0
,,,,1.0,1,1,1,1,0,True,Couple Leisure,Economy Class,800,0
4.0,2.0,5.0,3.0,4.0,0,0,0,0,0,True,Business,First Class,1309,1
4.0,4.0,4.0,3.0,4.0,0,0,0,0,0,True,Family Leisure,Business Class,854,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,572,0
1.0,3.0,,1.0,2.0,0,0,1,0,0,False,Solo Leisure,Economy Class,712,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,412,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,271,0
4.0,3.0,,1.0,4.0,0,0,1,0,0,True,Solo Leisure,Economy Class,164,0
,,,,1.0,1,1,1,1,0,True,Family Leisure,Economy Class,215,0
5.0,5.0,1.0,3.0,3.0,0,0,0,0,0,True,Family Leisure,Economy Class,1474,1
3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,769,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,427,0
1.0,2.0,1.0,3.0,3.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1029,1
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,270,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1194,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,338,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,1074,0
4.0,3.0,,3.0,3.0,0,0,1,0,0,True,Business,Economy Class,415,1
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,976,0
4.0,3.0,5.0,1.0,3.0,0,0,0,0,0,False,Family Leisure,Economy Class,592,1
1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1343,0
1.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,1516,0
2.0,2.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,1159,0
3.0,3.0,,2.0,3.0,0,0,1,0,0,True,Solo Leisure,Economy Class,1372,0
2.0,4.0,2.0,1.0,2.0,0,0,0,0,0,True,Couple Leisure,Business Class,374,0
4.0,5.0,4.0,4.0,4.0,0,0,0,0,0,False,Couple Leisure,Economy Class,219,1
2.0,3.0,1.0,1.0,2.0,0,0,0,0,0,True,Family Leisure,Economy Class,3476,0
3.0,1.0,,4.0,4.0,0,0,1,0,0,True,Couple Leisure,Economy Class,740,0
3.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,925,0
3.0,1.0,,1.0,1.0,0,0,1,0,0,True,Solo Leisure,Economy Class,3340,0
2.0,2.0,,3.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,590,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,191,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,536,0
2.0,2.0,,1.0,1.0,0,0,1,0,0,True,Couple Leisure,Economy Class,319,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Solo Leisure,Economy Class,884,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,268,0
1.0,2.0,,1.0,1.0,0,0,1,0,0,True,Business,Economy Class,494,0
1.0,2.0,,2.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,857,0
2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,985,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,799,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,347,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,172,1
1.0,2.0,1.0,2.0,2.0,0,0,0,0,0,True,Business,Economy Class,341,0
4.0,4.0,3.0,5.0,3.0,0,0,0,0,0,True,Couple Leisure,Economy Class,338,1
2.0,3.0,1.0,4.0,5.0,0,0,0,0,0,True,Solo Leisure,Economy Class,304,1
1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,385,0
1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,1070,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,815,0
1.0,2.0,2.0,1.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1070,0
1.0,1.0,1.0,3.0,1.0,0,0,0,0,0,False,Business,Business Class,468,0
1.0,1.0,3.0,4.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,964,0
2.0,3.0,3.0,2.0,1.0,0,0,0,0,0,False,Business,Business Class,1405,0
1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,1022,0
4.0,3.0,3.0,3.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,983,1
1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,False,Business,Economy Class,658,0
3.0,4.0,4.0,1.0,3.0,0,0,0,0,0,False,Couple Leisure,Economy Class,1436,1
1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,858,0
2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,786,0
2.0,3.0,1.0,2.0,2.0,0,0,0,0,0,False,Family Leisure,Economy Class,1614,0
3.0,3.0,4.0,4.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,940,1
5.0,5.0,4.0,5.0,5.0,0,0,0,0,0,False,Family Leisure,Economy Class,329,1
5.0,1.0,1.0,1.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,746,0
4.0,4.0,2.0,4.0,4.0,0,0,0,0,0,False,Business,Economy Class,642,1
2.0,2.0,,1.0,1.0,0,0,1,0,0,False,Family Leisure,Economy Class,1449,0
5.0,4.0,1.0,5.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,370,1
4.0,3.0,1.0,1.0,3.0,0,0,0,0,0,False,Family Leisure,Economy Class,1115,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,False,Solo Leisure,Economy Class,365,1
4.0,1.0,1.0,3.0,1.0,0,0,0,0,0,False,Family Leisure,Economy Class,445,0
3.0,2.0,1.0,1.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,403,0
3.0,2.0,1.0,4.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,897,0
3.0,1.0,1.0,5.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,608,0
3.0,4.0,1.0,1.0,4.0,0,0,0,0,0,False,Couple Leisure,Economy Class,507,0
4.0,3.0,2.0,2.0,1.0,0,0,0,0,0,False,Solo Leisure,Economy Class,335,0
4.0,5.0,3.0,4.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,473,1
1.0,2.0,1.0,2.0,1.0,0,0,0,0,0,False,Couple Leisure,Economy Class,888,0
1.0,2.0,1.0,2.0,2.0,0,0,0,0,0,False,Couple Leisure,Economy Class,704,0
3.0,4.0,2.0,4.0,4.0,0,0,0,0,0,False,Solo Leisure,Economy Class,410,1
3.0,3.0,1.0,1.0,3.0,0,0,0,0,0,False,Couple Leisure,Economy Class,196,0
4.0,4.0,2.0,,3.0,0,0,0,1,0,False,Family Leisure,Economy Class,459,0
3.0,3.0,1.0,,2.0,0,0,0,1,0,False,Unknown,Economy Class,530,0
3.0,4.0,1.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,425,0
3.0,2.0,1.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,329,0
3.0,2.0,1.0,,4.0,0,0,0,1,0,False,Unknown,Economy Class,942,1
1.0,3.0,1.0,,2.0,0,0,0,1,0,False,Unknown,Economy Class,496,0
4.0,5.0,4.0,,3.0,0,0,0,1,0,False,Unknown,Economy Class,467,1
1.0,4.0,4.0,,2.0,0,0,0,1,0,False,Unknown,Economy Class,572,0
4.0,4.0,4.0,4.0,3.0,0,0,0,0,0,False,Couple Leisure,Business Class,1008,1
4.0,4.0,4.0,3.0,3.0,0,0,0,0,0,False,Couple Leisure,Business Class,1026,1
4.0,3.0,,1.0,1.0,0,0,1,0,0,True,Family Leisure,Economy Class,705,0
2.0,4.0,2.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Business Class,813,0
1.0,4.0,1.0,1.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,289,0
1.0,3.0,3.0,4.0,4.0,0,0,0,0,0,False,Couple Leisure,Economy Class,374,1
3.0,4.0,4.0,3.0,3.0,0,0,0,0,0,True,Solo Leisure,Business Class,1222,1
3.0,3.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,318,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,False,Couple Leisure,Economy Class,381,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,True,Couple Leisure,Economy Class,200,1
1.0,1.0,,3.0,2.0,0,0,1,0,0,False,Couple Leisure,Economy Class,536,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,449,0
,,,,1.0,1,1,1,1,0,True,Solo Leisure,Economy Class,346,0
1.0,1.0,1.0,2.0,3.0,0,0,0,0,0,True,Solo Leisure,Economy Class,344,0
4.0,4.0,1.0,3.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,3019,1
1.0,3.0,1.0,4.0,1.0,0,0,0,0,0,True,Family Leisure,Economy Class,256,0
3.0,2.0,1.0,2.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,278,0
4.0,5.0,1.0,5.0,4.0,0,0,0,0,0,True,Couple Leisure,Economy Class,856,1
3.0,1.0,2.0,2.0,2.0,0,0,0,0,0,True,Couple Leisure,Economy Class,1969,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,True,Couple Leisure,Economy Class,427,0
4.0,3.0,1.0,3.0,3.0,0,0,0,0,0,True,Family Leisure,Economy Class,434,0
2.0,2.0,4.0,4.0,2.0,0,0,0,0,0,True,Solo Leisure,Economy Class,462,0
5.0,4.0,3.0,3.0,4.0,0,0,0,0,0,True,Solo Leisure,Economy Class,334,1
4.0,5.0,5.0,4.0,4.0,0,0,0,0,0,False,Family Leisure,Economy Class,353,1
5.0,5.0,5.0,2.0,4.0,0,0,0,0,0,True,Business,Business Class,1720,1
