vader_compound,vader_pos,vader_neg,vader_neu,aspect_seat,aspect_food,aspect_staff,aspect_ground_service,aspect_entertainment,aspect_seat_missing,aspect_food_missing,aspect_staff_missing,aspect_ground_service_missing,aspect_entertainment_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
0.8227,0.104,0.025,0.871,-0.4512,,,-0.4512,,0,1,1,0,1,False,Unknown,Unknown,468,0
0.8717,0.108,0.025,0.867,,,0.7645,0.7645,,1,1,0,0,1,False,Unknown,Unknown,421,0
0.8957,0.171,0.035,0.793,,,0.8316,,,1,1,0,1,1,False,Unknown,Unknown,416,0
0.8622,0.278,0.046,0.676,,,0.8519,0.8519,,1,1,0,0,1,False,Unknown,Unknown,194,0
-0.9136,0.0,0.055,0.945,-0.7334,,-0.7334,-0.7334,,0,1,0,0,1,False,Unknown,Unknown,1395,0
0.6902,0.053,0.014,0.933,,,-0.1531,,,1,1,0,1,1,False,Unknown,Unknown,913,0
0.6249,0.159,0.046,0.795,,,0.6597,,,1,1,0,1,1,False,Unknown,Unknown,227,0
-0.7349,0.016,0.084,0.9,,,,0.2023,,1,1,1,0,1,True,Solo Leisure,Economy Class,447,0
0.9857,0.145,0.078,0.776,,,0.5723,0.5723,,1,1,0,0,1,True,Family Leisure,Economy Class,2170,0
-0.583,0.0,0.043,0.957,,,-0.5574,-0.5574,,1,1,0,0,1,True,Family Leisure,Economy Class,622,0
0.3514,0.087,0.077,0.835,,,0.0516,0.0516,0.0516,1,1,0,0,0,True,Family Leisure,Economy Class,1127,0
-0.91,0.0,0.166,0.834,-0.886,-0.886,,-0.886,,0,0,1,0,1,True,Solo Leisure,Economy Class,357,0
0.068,0.078,0.061,0.861,-0.6353,-0.6353,-0.6353,,,0,0,0,1,1,True,Family Leisure,Economy Class,342,0
-0.7876,0.0,0.091,0.909,-0.9313,,,,,0,1,1,1,1,True,Solo Leisure,Economy Class,467,0
-0.9421,0.017,0.179,0.804,-0.8957,,-0.8957,-0.8957,,0,1,0,0,1,True,Business,Economy Class,471,0
-0.9217,0.075,0.205,0.72,,,,-0.9287,,1,1,1,0,1,False,Business,Business Class,399,0
-0.7615,0.121,0.211,0.668,,,,,,1,1,1,1,1,True,Business,Economy Class,201,0
-0.1779,0.025,0.054,0.921,,,,-0.1779,,1,1,1,0,1,False,Solo Leisure,Economy Class,447,0
-0.936,0.017,0.11,0.874,,,-0.7717,-0.7717,,1,1,0,0,1,True,Solo Leisure,Economy Class,834,0
-0.9759,0.033,0.227,0.74,,,,-0.9587,,1,1,1,0,1,True,Solo Leisure,Economy Class,571,0
-0.8874,0.018,0.099,0.884,-0.9716,,-0.9716,-0.9716,-0.9716,0,1,0,0,0,True,Solo Leisure,Economy Class,843,0
-0.9285,0.0,0.247,0.753,,,,-0.9285,,1,1,1,0,1,False,Business,Economy Class,283,0
0.9686,0.133,0.024,0.843,0.9652,0.9652,0.9652,0.9652,,0,0,0,0,1,True,Solo Leisure,Economy Class,988,1
0.6328,0.067,0.054,0.879,,,,0.9246,,1,1,1,0,1,True,Solo Leisure,Economy Class,767,0
-0.8862,0.0,0.206,0.794,,,-0.7783,-0.7783,,1,1,0,0,1,True,Business,Economy Class,292,0
-0.6939,0.053,0.097,0.85,,-0.4939,-0.4939,-0.4939,,1,0,0,0,1,True,Family Leisure,Economy Class,716,0
0.8271,0.186,0.057,0.757,,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,324,1
-0.6486,0.036,0.081,0.883,,,,-0.296,,1,1,1,0,1,True,Family Leisure,Economy Class,474,0
-0.8271,0.0,0.123,0.877,,,-0.8271,-0.8271,,1,1,0,0,1,True,Couple Leisure,Economy Class,293,1
0.9247,0.28,0.065,0.655,,,0.8555,0.8555,,1,1,0,0,1,True,Family Leisure,Economy Class,273,1
0.9184,0.164,0.0,0.836,0.923,0.923,0.923,0.923,,0,0,0,0,1,True,Solo Leisure,Economy Class,403,1
0.7992,0.087,0.0,0.913,,0.7845,0.7845,0.7845,,1,0,0,0,1,True,Family Leisure,Economy Class,397,1
0.9371,0.307,0.093,0.601,,,0.9371,,,1,1,0,1,1,True,Family Leisure,Economy Class,311,1
0.9708,0.199,0.021,0.78,,0.9661,0.9661,0.9661,,1,0,0,0,1,True,Solo Leisure,Economy Class,568,1
-0.7364,0.028,0.099,0.873,,,,-0.7269,,1,1,1,0,1,True,Solo Leisure,Economy Class,420,0
-0.0664,0.083,0.084,0.833,,,-0.0972,-0.0972,,1,1,0,0,1,True,Solo Leisure,Economy Class,1390,0
0.9696,0.218,0.0,0.782,,,0.9633,0.9633,,1,1,0,0,1,True,Solo Leisure,Economy Class,462,1
-0.8711,0.052,0.348,0.6,,-0.8402,-0.8402,-0.8402,,1,0,0,0,1,False,Solo Leisure,Economy Class,158,0
-0.8481,0.0,0.098,0.902,,,-0.8481,-0.8481,,1,1,0,0,1,False,Couple Leisure,Economy Class,483,0
-0.969,0.063,0.152,0.785,,-0.8834,-0.8834,-0.8834,-0.8834,1,0,0,0,0,True,Solo Leisure,Economy Class,1114,0
-0.9699,0.049,0.145,0.806,,,-0.9858,-0.9858,-0.9858,1,1,0,0,0,True,Family Leisure,Economy Class,1240,0
-0.9868,0.025,0.104,0.871,,-0.9787,,-0.9787,,1,0,1,0,1,False,Couple Leisure,Economy Class,2189,0
-0.9852,0.013,0.197,0.79,,,,-0.9314,,1,1,1,0,1,False,Solo Leisure,Economy Class,788,0
-0.8169,0.042,0.167,0.791,,-0.8169,,-0.8169,,1,0,1,0,1,False,Family Leisure,Economy Class,328,0
-0.3818,0.02,0.045,0.935,,,,-0.3818,,1,1,1,0,1,False,Business,Economy Class,280,0
-0.3091,0.041,0.048,0.911,,0.5994,,0.5994,,1,0,1,0,1,True,Family Leisure,Economy Class,861,0
-0.3506,0.056,0.09,0.855,,,-0.4404,-0.4404,,1,1,0,0,1,False,Solo Leisure,Economy Class,770,0
0.0739,0.059,0.074,0.867,,,,0.4815,,1,1,1,0,1,True,Solo Leisure,Economy Class,547,0
-0.9658,0.025,0.214,0.761,,,,,,1,1,1,1,1,True,Family Leisure,Economy Class,452,0
0.9456,0.343,0.0,0.657,0.9062,0.9062,0.9062,,,0,0,0,1,1,True,Solo Leisure,Economy Class,200,1
-0.9228,0.088,0.157,0.756,-0.7654,,-0.7654,-0.7654,,0,1,0,0,1,False,Solo Leisure,Economy Class,848,0
-0.6002,0.0,0.096,0.904,,-0.4031,-0.4031,,,1,0,0,1,1,True,Family Leisure,Economy Class,257,0
-0.9312,0.0,0.146,0.854,-0.8883,,,-0.8883,,0,1,1,0,1,True,Solo Leisure,Economy Class,466,1
-0.9704,0.008,0.198,0.794,-0.9738,,-0.9738,-0.9738,-0.9738,0,1,0,0,0,True,Family Leisure,Economy Class,645,0
-0.8367,0.0,0.113,0.887,-0.7269,-0.7269,-0.7269,-0.7269,-0.7269,0,0,0,0,0,True,Business,Economy Class,631,0
0.69,0.083,0.038,0.88,0.6597,,,0.6597,,0,1,1,0,1,True,Solo Leisure,Economy Class,688,0
0.7208,0.123,0.068,0.808,0.9337,,0.9337,,0.9337,0,1,0,1,0,True,Solo Leisure,Economy Class,433,0
-0.8386,0.084,0.128,0.788,-0.1867,-0.1867,-0.1867,-0.1867,-0.1867,0,0,0,0,0,False,Solo Leisure,Economy Class,836,0
-0.3551,0.086,0.153,0.761,0.4485,0.4485,,,0.4485,0,0,1,1,0,False,Couple Leisure,Economy Class,222,0
-0.9113,0.0,0.304,0.696,,,,-0.296,-0.296,1,1,1,0,0,True,Solo Leisure,Economy Class,168,0
0.6751,0.141,0.079,0.781,,,0.9393,0.9393,,1,1,0,0,1,False,Business,Economy Class,445,0
-0.922,0.0,0.162,0.838,,,,-0.918,,1,1,1,0,1,False,Couple Leisure,Economy Class,449,0
-0.8636,0.016,0.116,0.868,,,-0.8655,,,1,1,0,1,1,True,Family Leisure,Economy Class,384,0
0.9844,0.258,0.0,0.742,,,0.9641,,0.9641,1,1,0,1,0,True,Couple Leisure,Economy Class,491,0
-0.9329,0.082,0.233,0.685,,,-0.9297,-0.9297,-0.9297,1,1,0,0,0,True,Family Leisure,Economy Class,436,0
-0.957,0.041,0.206,0.753,-0.919,,-0.919,,-0.919,0,1,0,1,0,False,Family Leisure,Economy Class,444,0
0.913,0.104,0.084,0.812,0.9705,0.9705,0.9705,,0.9705,0,0,0,1,0,True,Solo Leisure,Economy Class,2357,0
-0.8022,0.088,0.135,0.778,0.8225,,0.8225,,0.8225,0,1,0,1,0,True,Solo Leisure,Economy Class,475,0
0.9664,0.331,0.023,0.646,0.9092,,0.9092,0.9092,,0,1,0,0,1,True,Solo Leisure,Economy Class,260,1
-0.802,0.069,0.223,0.708,,-0.7184,,-0.7184,-0.7184,1,0,1,0,0,True,Couple Leisure,Economy Class,191,0
0.0754,0.064,0.061,0.875,,0.4404,0.4404,,,1,0,0,1,1,True,Couple Leisure,Premium Economy,467,0
-0.9354,0.034,0.229,0.737,,,-0.7579,,-0.7579,1,1,0,1,0,True,Business,Economy Class,294,0
-0.6492,0.092,0.134,0.774,,,,-0.6492,,1,1,1,0,1,True,Solo Leisure,Economy Class,601,0
0.9412,0.058,0.045,0.897,0.8885,0.8885,,0.8885,0.8885,0,0,1,0,0,True,Couple Leisure,Economy Class,3034,0
-0.9628,0.0,0.216,0.784,,,,-0.9559,,1,1,1,0,1,False,Family Leisure,Economy Class,500,0
-0.7939,0.04,0.074,0.886,,,-0.9147,-0.9147,-0.9147,1,1,0,0,0,True,Couple Leisure,Economy Class,1576,0
-0.9337,0.037,0.202,0.76,,,-0.9337,-0.9337,,1,1,0,0,1,False,Family Leisure,Economy Class,353,0
-0.8379,0.035,0.177,0.788,-0.1027,-0.1027,-0.1027,-0.1027,,0,0,0,0,1,True,Solo Leisure,Economy Class,246,0
-0.9392,0.0,0.307,0.693,,,-0.936,,,1,1,0,1,1,True,Solo Leisure,Economy Class,191,0
-0.9887,0.046,0.125,0.829,-0.9777,,-0.9777,-0.9777,,0,1,0,0,1,True,Family Leisure,Economy Class,2140,0
0.8612,0.167,0.016,0.817,0.9136,0.9136,0.9136,,,0,0,0,1,1,False,Solo Leisure,Economy Class,280,1
-0.9462,0.064,0.16,0.777,-0.9459,-0.9459,-0.9459,-0.9459,,0,0,0,0,1,True,Couple Leisure,Business Class,855,0
0.8122,0.172,0.082,0.745,,0.7089,,0.7089,0.7089,1,0,1,0,0,True,Solo Leisure,Economy Class,578,1
0.1417,0.107,0.124,0.769,-0.4019,-0.4019,-0.4019,,-0.4019,0,0,0,1,0,True,Couple Leisure,Economy Class,381,0
-0.9578,0.0,0.21,0.79,-0.8225,-0.8225,-0.8225,,-0.8225,0,0,0,1,0,True,Solo Leisure,Economy Class,447,0
-0.8779,0.0,0.264,0.736,,,-0.8779,-0.8779,,1,1,0,0,1,True,Business,Economy Class,168,0
-0.8996,0.029,0.121,0.85,,,,-0.8065,,1,1,1,0,1,True,Business,Economy Class,620,0
-0.9441,0.0,0.341,0.659,,,-0.9413,-0.9413,,1,1,0,0,1,True,Business,Economy Class,221,0
-0.5515,0.053,0.092,0.855,,-0.128,-0.128,-0.128,-0.128,1,0,0,0,0,False,Family Leisure,Economy Class,780,0
-0.9294,0.009,0.115,0.875,-0.9682,-0.9682,-0.9682,-0.9682,,0,0,0,0,1,True,Couple Leisure,Economy Class,823,0
-0.9435,0.045,0.14,0.815,,,-0.9287,-0.9287,,1,1,0,0,1,False,Family Leisure,Economy Class,686,0
0.4912,0.116,0.098,0.786,,,0.8736,0.8736,,1,1,0,0,1,True,Solo Leisure,Economy Class,840,0
-0.4479,0.038,0.049,0.912,0.4512,,0.4512,0.4512,0.4512,0,1,0,0,0,True,Family Leisure,Economy Class,1285,0
-0.9469,0.049,0.1,0.85,,,,-0.9442,,1,1,1,0,1,True,Couple Leisure,Economy Class,1648,0
0.4293,0.06,0.038,0.902,,,0.3599,0.3599,,1,1,0,0,1,True,Family Leisure,Economy Class,569,0
-0.8555,0.0,0.17,0.83,,,,-0.8555,,1,1,1,0,1,False,Business,Economy Class,211,0
-0.9485,0.033,0.236,0.731,,-0.9485,-0.9485,-0.9485,-0.9485,1,0,0,0,0,False,Family Leisure,Economy Class,306,0
-0.9881,0.015,0.11,0.875,,,,-0.9783,,1,1,1,0,1,True,Solo Leisure,Economy Class,2131,0
-0.9865,0.04,0.168,0.792,-0.9648,-0.9648,-0.9648,-0.9648,-0.9648,0,0,0,0,0,True,Couple Leisure,Economy Class,1145,0
-0.9293,0.05,0.34,0.61,-0.9293,-0.9293,-0.9293,-0.9293,-0.9293,0,0,0,0,0,True,Family Leisure,Economy Class,196,0
-0.965,0.054,0.128,0.818,-0.9838,,-0.9838,-0.9838,-0.9838,0,1,0,0,0,True,Solo Leisure,Economy Class,2086,0
-0.6747,0.032,0.094,0.874,,-0.8176,-0.8176,-0.8176,,1,0,0,0,1,True,Family Leisure,Economy Class,509,0
-0.7389,0.032,0.103,0.865,,-0.859,-0.859,-0.859,,1,0,0,0,1,True,Family Leisure,Economy Class,508,0
-0.8804,0.08,0.188,0.732,,,0.6859,,,1,1,0,1,1,False,Family Leisure,Economy Class,403,0
0.09,0.106,0.084,0.811,,,,0.4019,,1,1,1,0,1,True,Solo Leisure,Economy Class,223,0
-0.8555,0.023,0.128,0.848,,,,-0.8555,,1,1,1,0,1,True,Business,Economy Class,445,0
0.5754,0.098,0.045,0.858,0.3788,,0.3788,,0.3788,0,1,0,1,0,True,Solo Leisure,Economy Class,439,0
-0.7812,0.045,0.093,0.862,,,-0.765,-0.765,,1,1,0,0,1,True,Solo Leisure,Economy Class,901,0
-0.9331,0.026,0.101,0.873,,,,-0.9705,-0.9705,1,1,1,0,0,True,Couple Leisure,Economy Class,1053,0
0.7457,0.106,0.042,0.852,,,0.9169,,,1,1,0,1,1,False,Couple Leisure,Economy Class,535,0
-0.7506,0.0,0.075,0.925,,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,380,0
0.9304,0.098,0.052,0.851,,,0.9173,0.9173,0.9173,1,1,0,0,0,True,Solo Leisure,Economy Class,1046,0
-0.9015,0.041,0.179,0.781,,,,-0.2263,,1,1,1,0,1,False,Family Leisure,Economy Class,368,0
-0.9493,0.0,0.414,0.586,,,-0.7351,-0.7351,,1,1,0,0,1,True,Solo Leisure,Economy Class,165,1
-0.6224,0.058,0.07,0.872,-0.296,,-0.296,-0.296,,0,1,0,0,1,False,Couple Leisure,Economy Class,2114,0
-0.8169,0.022,0.058,0.92,,,-0.4939,-0.4939,,1,1,0,0,1,True,Solo Leisure,Economy Class,1368,0
-0.8054,0.108,0.273,0.62,,,0.1191,,,1,1,0,1,1,False,Couple Leisure,Economy Class,190,0
-0.9191,0.06,0.102,0.838,,,,0.7413,,1,1,1,0,1,True,Couple Leisure,Economy Class,977,0
-0.7569,0.034,0.125,0.841,,-0.5719,,,,1,0,1,1,1,True,Solo Leisure,Economy Class,331,0
-0.9339,0.041,0.106,0.852,-0.1531,-0.1531,-0.1531,-0.1531,,0,0,0,0,1,True,Family Leisure,Economy Class,1036,0
0.6271,0.088,0.084,0.828,,,0.7796,0.7796,,1,1,0,0,1,True,Family Leisure,Economy Class,1559,1
-0.7114,0.0,0.067,0.933,,,0.7398,0.7398,,1,1,0,0,1,True,Solo Leisure,Economy Class,529,0
0.8779,0.148,0.0,0.852,0.8779,,0.8779,,0.8779,0,1,0,1,0,True,Solo Leisure,Economy Class,323,1
-0.8949,0.0,0.183,0.817,,,-0.872,-0.872,,1,1,0,0,1,True,Family Leisure,Economy Class,267,0
-0.9045,0.08,0.127,0.793,0.3831,0.3831,0.3831,,,0,0,0,1,1,True,Business,Economy Class,883,0
-0.9429,0.023,0.122,0.855,-0.875,-0.875,-0.875,-0.875,-0.875,0,0,0,0,0,True,Business,Economy Class,720,0
-0.9099,0.0,0.203,0.797,,-0.9042,-0.9042,,-0.9042,1,0,0,1,0,True,Solo Leisure,Economy Class,213,0
-0.9278,0.033,0.144,0.823,,-0.8879,,-0.8879,-0.8879,1,0,1,0,0,False,Solo Leisure,Economy Class,615,0
-0.9457,0.0,0.226,0.774,-0.9226,,-0.9226,,,0,1,0,1,1,True,Business,Economy Class,326,0
-0.8908,0.053,0.087,0.86,,,-0.6815,-0.6815,,1,1,0,0,1,True,Solo Leisure,Economy Class,1874,0
-0.9661,0.0,0.152,0.848,,,-0.9559,-0.9559,-0.9559,1,1,0,0,0,True,Couple Leisure,Economy Class,693,0
-0.9354,0.0,0.165,0.835,,,-0.9354,-0.9354,,1,1,0,0,1,False,Couple Leisure,Economy Class,438,0
-0.8924,0.0,0.158,0.842,,,,-0.2732,-0.2732,1,1,1,0,0,False,Couple Leisure,Economy Class,399,0
-0.7939,0.0,0.107,0.893,,0.5574,,,,1,0,1,1,1,False,Solo Leisure,Economy Class,316,0
-0.9885,0.032,0.322,0.645,-0.979,-0.979,-0.979,,-0.979,0,0,0,1,0,True,Solo Leisure,Economy Class,440,0
-0.8247,0.057,0.089,0.854,-0.4976,,-0.4976,-0.4976,-0.4976,0,1,0,0,0,True,Family Leisure,Economy Class,1254,0
-0.9855,0.02,0.116,0.865,,,-0.9477,-0.9477,,1,1,0,0,1,True,Solo Leisure,Economy Class,1745,0
-0.8953,0.06,0.172,0.768,-0.9591,,-0.9591,-0.9591,,0,1,0,0,1,True,Solo Leisure,Economy Class,861,0
-0.9776,0.013,0.201,0.786,,,-0.9468,-0.9468,-0.9468,1,1,0,0,0,True,Solo Leisure,Economy Class,630,0
-0.7269,0.053,0.212,0.735,,,-0.5994,-0.5994,,1,1,0,0,1,True,Family Leisure,Economy Class,196,0
-0.8028,0.03,0.101,0.869,,,-0.2263,-0.2263,-0.2263,1,1,0,0,0,True,Solo Leisure,Economy Class,666,0
0.2946,0.05,0.038,0.912,,,0.4767,0.4767,0.4767,1,1,0,0,0,False,Family Leisure,Economy Class,1226,0
-0.7582,0.044,0.111,0.844,,,-0.296,-0.296,,1,1,0,0,1,False,Family Leisure,Economy Class,375,0
0.2799,0.122,0.082,0.795,,,-0.4404,-0.4404,,1,1,0,0,1,True,Solo Leisure,Economy Class,491,0
-0.7239,0.0,0.157,0.843,,,-0.7003,-0.7003,,1,1,0,0,1,True,Business,Economy Class,197,0
-0.9532,0.0,0.23,0.77,-0.743,-0.743,-0.743,-0.743,,0,0,0,0,1,False,Family Leisure,Economy Class,423,0
-0.7579,0.031,0.093,0.876,,-0.7579,-0.7579,,,1,0,0,1,1,False,Couple Leisure,Economy Class,375,0
0.3285,0.075,0.059,0.867,,,,0.6542,,1,1,1,0,1,True,Business,Economy Class,921,0
-0.9722,0.066,0.16,0.775,0.2732,0.2732,0.2732,0.2732,0.2732,0,0,0,0,0,True,Solo Leisure,Business Class,1179,0
-0.6393,0.054,0.199,0.747,,,0.4588,0.4588,,1,1,0,0,1,True,Business,Economy Class,175,0
-0.9062,0.012,0.115,0.874,,,-0.836,-0.836,,1,1,0,0,1,True,Business,Economy Class,485,0
-0.2422,0.082,0.115,0.803,,,-0.1548,-0.1548,-0.1548,1,1,0,0,0,True,Business,Economy Class,545,0
-0.0418,0.082,0.102,0.816,,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,276,0
-0.9019,0.023,0.176,0.801,,,-0.8998,-0.8998,,1,1,0,0,1,True,Couple Leisure,Economy Class,333,0
-0.5423,0.041,0.087,0.871,0.4242,,,0.4242,,0,1,1,0,1,True,Family Leisure,Economy Class,576,0
-0.8707,0.0,0.143,0.857,,,-0.7906,-0.7906,,1,1,0,0,1,True,Solo Leisure,Economy Class,377,0
-0.8201,0.042,0.117,0.842,,,,-0.4767,,1,1,1,0,1,True,Couple Leisure,Economy Class,582,0
-0.343,0.064,0.107,0.829,,,,0.4215,,1,1,1,0,1,False,Couple Leisure,Economy Class,358,0
-0.9715,0.011,0.064,0.925,,,-0.91,-0.91,,1,1,0,0,1,True,Family Leisure,Economy Class,2140,0
-0.9062,0.02,0.078,0.901,,,,-0.5154,-0.5154,1,1,1,0,0,True,Business,Economy Class,1408,0
-0.8555,0.021,0.083,0.896,,,-0.8555,-0.8555,,1,1,0,0,1,False,Solo Leisure,Economy Class,719,0
-0.9102,0.024,0.101,0.875,,,-0.6705,-0.6705,,1,1,0,0,1,True,Solo Leisure,Economy Class,906,0
0.8316,0.192,0.0,0.808,,,,0.8316,,1,1,1,0,1,True,Business,Economy Class,216,1
-0.875,0.0,0.12,0.88,,,-0.9186,-0.9186,,1,1,0,0,1,True,Family Leisure,Economy Class,435,0
0.0439,0.097,0.106,0.798,,0.6486,,0.6486,,1,0,1,0,1,True,Couple Leisure,Economy Class,416,0
-0.831,0.046,0.22,0.734,,,,-0.6003,,1,1,1,0,1,True,Solo Leisure,Economy Class,224,0
0.9455,0.215,0.042,0.744,,,0.9062,,0.9062,1,1,0,1,0,False,Solo Leisure,Economy Class,337,1
-0.9178,0.049,0.141,0.809,,,-0.8982,-0.8982,,1,1,0,0,1,True,Solo Leisure,Business Class,663,0
-0.7579,0.0,0.133,0.867,-0.6808,-0.6808,,-0.6808,,0,0,1,0,1,True,Solo Leisure,Economy Class,281,0
0.953,0.309,0.033,0.658,0.9477,,0.9477,,0.9477,0,1,0,1,0,False,Solo Leisure,Economy Class,234,1
-0.9725,0.02,0.104,0.877,,,,-0.8799,,1,1,1,0,1,True,Solo Leisure,Economy Class,1303,0
-0.5975,0.068,0.106,0.826,,,-0.2732,-0.2732,-0.2732,1,1,0,0,0,True,Couple Leisure,Economy Class,466,0
-0.7003,0.055,0.179,0.766,,,-0.5574,-0.5574,,1,1,0,0,1,True,Business,Economy Class,209,0
0.8112,0.183,0.114,0.703,,0.9477,,0.9477,,1,0,1,0,1,True,Solo Leisure,Economy Class,327,0
-0.9259,0.035,0.08,0.884,,,-0.8692,-0.8692,,1,1,0,0,1,True,Family Leisure,Economy Class,1619,0
-0.6915,0.031,0.098,0.871,-0.4588,,-0.4588,-0.4588,,0,1,0,0,1,True,Business,Economy Class,522,0
-0.9784,0.0,0.241,0.759,,,-0.8376,-0.8376,-0.8376,1,1,0,0,0,False,Family Leisure,Economy Class,443,0
0.9485,0.301,0.069,0.63,,,0.9485,0.9485,,1,1,0,0,1,False,Solo Leisure,Economy Class,297,1
-0.913,0.0,0.25,0.75,,,-0.946,,,1,1,0,1,1,False,Business,Economy Class,320,0
-0.8884,0.029,0.15,0.821,,-0.7269,-0.7269,-0.7269,-0.7269,1,0,0,0,0,False,Family Leisure,Economy Class,540,0
0.0721,0.038,0.036,0.926,0.357,,0.357,0.357,,0,1,0,0,1,False,Family Leisure,Economy Class,809,0
0.1531,0.07,0.054,0.876,0.1531,,,,,0,1,1,1,1,False,Business,Economy Class,174,1
-0.2263,0.0,0.035,0.965,,,,-0.2263,-0.2263,1,1,1,0,0,False,Family Leisure,Economy Class,273,0
0.9902,0.117,0.024,0.859,0.9741,0.9741,0.9741,,0.9741,0,0,0,1,0,False,Unknown,Business Class,1914,1
-0.4392,0.079,0.092,0.829,0.9216,,0.9216,0.9216,0.9216,0,1,0,0,0,False,Unknown,Economy Class,716,1
0.9795,0.22,0.08,0.699,0.9432,,0.9432,0.9432,,0,1,0,0,1,False,Unknown,Economy Class,716,1
0.9494,0.242,0.03,0.728,0.9081,,0.9081,,,0,1,0,1,1,False,Unknown,Business Class,413,1
-0.8436,0.098,0.198,0.704,0.1027,,0.1027,0.1027,,0,1,0,0,1,False,Unknown,Business Class,380,0
0.9354,0.091,0.056,0.853,0.9371,0.9371,0.9371,0.9371,,0,0,0,0,1,False,Unknown,Business Class,1630,1
0.9354,0.091,0.056,0.853,0.9371,0.9371,0.9371,0.9371,,0,0,0,0,1,False,Unknown,Business Class,1630,1
-0.8265,0.0,0.219,0.781,,,-0.7964,-0.7964,,1,1,0,0,1,True,Couple Leisure,Economy Class,157,0
-0.9913,0.098,0.202,0.7,-0.9832,-0.9832,-0.9832,-0.9832,-0.9832,0,0,0,0,0,False,Solo Leisure,Economy Class,2121,0
-0.9393,0.043,0.336,0.62,,,,-0.8979,-0.8979,1,1,1,0,0,True,Solo Leisure,Economy Class,196,0
-0.6192,0.041,0.107,0.852,,-0.5809,,-0.5809,,1,0,1,0,1,False,Solo Leisure,Economy Class,494,0
-0.9443,0.072,0.298,0.63,-0.8176,,,-0.8176,,0,1,1,0,1,False,Solo Leisure,Economy Class,283,0
-0.3947,0.063,0.08,0.856,,,,-0.7845,,1,1,1,0,1,True,Solo Leisure,Economy Class,960,0
-0.8074,0.017,0.113,0.87,,,,-0.5994,,1,1,1,0,1,True,Family Leisure,Economy Class,529,0
-0.8811,0.0,0.118,0.882,,,0.2108,0.2108,,1,1,0,0,1,False,Couple Leisure,Economy Class,446,0
-0.7351,0.0,0.17,0.83,,,,-0.7351,,1,1,1,0,1,True,Business,Economy Class,181,0
-0.9308,0.0,0.126,0.874,,,,-0.891,,1,1,1,0,1,True,Solo Leisure,Economy Class,652,0
-0.9416,0.01,0.091,0.899,,,,-0.6908,,1,1,1,0,1,False,Solo Leisure,Economy Class,1095,0
-0.8832,0.077,0.149,0.774,,,,-0.8316,,1,1,1,0,1,True,Solo Leisure,Economy Class,552,0
-0.9081,0.088,0.252,0.661,,,-0.6908,-0.6908,,1,1,0,0,1,True,Solo Leisure,Economy Class,365,0
0.3825,0.031,0.016,0.953,,,,-0.2944,,1,1,1,0,1,True,Family Leisure,Economy Class,837,0
-0.9307,0.047,0.151,0.801,,,,-0.8689,,1,1,1,0,1,True,Business,Economy Class,749,0
0.575,0.056,0.048,0.896,0.4588,0.4588,0.4588,0.4588,,0,0,0,0,1,True,Solo Leisure,Economy Class,1017,0
0.9716,0.312,0.028,0.66,,,0.9719,,,1,1,0,1,1,True,Family Leisure,Economy Class,287,1
0.9709,0.497,0.0,0.503,,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,171,1
0.7124,0.118,0.082,0.8,-0.4355,,,-0.4355,-0.4355,0,1,1,0,0,True,Business,Economy Class,823,0
-0.6848,0.094,0.183,0.723,,,-0.9022,-0.9022,,1,1,0,0,1,True,Business,Economy Class,202,0
0.8172,0.21,0.0,0.79,,,,0.802,,1,1,1,0,1,True,Solo Leisure,Economy Class,174,1
-0.7845,0.0,0.176,0.824,-0.7845,,,,,0,1,1,1,1,True,Couple Leisure,Economy Class,220,0
-0.8214,0.0,0.277,0.723,0.3182,,0.3182,0.3182,,0,1,0,0,1,True,Solo Leisure,Economy Class,153,0
-0.7232,0.023,0.092,0.885,,,,-0.0772,,1,1,1,0,1,True,Couple Leisure,Economy Class,475,0
0.992,0.202,0.056,0.742,0.9766,,0.9766,,0.9766,0,1,0,1,0,False,Solo Leisure,Economy Class,1363,1
0.9238,0.166,0.03,0.805,,,0.8271,0.8271,,1,1,0,0,1,True,Solo Leisure,Economy Class,546,1
0.9589,0.263,0.03,0.707,,,0.9552,0.9552,,1,1,0,0,1,True,Family Leisure,Economy Class,336,1
-0.783,0.089,0.213,0.698,,,,,,1,1,1,1,1,True,Family Leisure,Economy Class,202,0
-0.9443,0.037,0.101,0.862,,,-0.4588,-0.4588,,1,1,0,0,1,False,Family Leisure,Economy Class,1125,0
0.9616,0.439,0.0,0.561,0.9565,,0.9565,0.9565,,0,1,0,0,1,True,Solo Leisure,Economy Class,166,1
-0.969,0.005,0.106,0.889,,,-0.969,-0.969,,1,1,0,0,1,True,Family Leisure,Economy Class,1077,0
0.7726,0.272,0.069,0.659,,,-0.1298,-0.1298,,1,1,0,0,1,False,Family Leisure,Economy Class,167,1
-0.7767,0.032,0.09,0.878,,,-0.34,-0.34,,1,1,0,0,1,True,Couple Leisure,Economy Class,537,0
0.8176,0.202,0.055,0.742,,,0.9531,,,1,1,0,1,1,True,Solo Leisure,Economy Class,333,1
